episode,last reward,average reward,step0,step1,step2,step3,step10
-8.267598980514283,-8.515895081333683,-8.633262348481118,-8.749839198458137,-9.553285895060233,
1,-108.14845934284718,-112.14892699561928,-9.524102182568077,-9.485681586973545,-9.657620546504699,-9.784516383602849,-10.35349752872804,
2,-107.87061296338501,-99.4653949729666,-9.722211331955378,-9.742340851495767,-9.778086871855079,-9.84326187781223,-10.567599278054677,
3,-83.88008260458194,-88.69481543230185,-10.001948703926807,-9.781532251865482,-9.965697126074751,-10.043811448620097,-10.660117819776517,
4,-69.34302441461247,-78.97081825572265,-10.018778487424026,-9.842977863125444,-9.959689881478415,-10.08485010438134,-10.808652962940464,
5,-79.36154824438655,-71.96691781983776,-10.130704170733955,-10.098597051456819,-10.22430161227501,-10.29570746376381,-10.940612946386283,
6,-74.9273235967744,-64.07758830686228,-10.278070359533912,-10.202460345513723,-10.253813233457725,-10.346987085652641,-10.907617377672738,
7,-65.76853817863005,-57.7991741032253,-10.410676804380856,-10.459237538567823,-10.52909845976648,-10.677512664082435,-11.188638534346717,
8,-62.26826612666677,-51.80029869302273,-10.752819678856623,-10.631723709155764,-10.779130337546146,-10.857722083438233,-11.398163445090331,
9,-47.96709208163482,-47.4837380157543,-10.647102585671124,-10.393159459220332,-10.509257191796245,-10.655726061337521,-11.455894881243873,
10,-47.81678561935129,-43.29353006987825,-10.813458469134716,-10.648441272723844,-10.756216281152014,-10.887079870329556,-11.468480010870937,
11,-45.27448262984691,-39.4299999753775,-10.760444456813683,-10.727958277777468,-10.78928060886835,-10.945812740706387,-11.521779531870914,
12,-44.09105580921266,-36.37058746236868,-10.831972406572222,-10.930110411232068,-10.955422037143569,-11.05850639240572,-11.652794659841671,
13,-37.35775525670035,-33.23848925789001,-10.901899043944788,-10.807937602390119,-10.907874957569755,-10.98941722971457,-11.94288579009314,
14,-28.400943126997408,-30.60372091207399,-11.158765475130709,-11.117667619925609,-11.177241220269039,-11.199418696389127,-12.04598449565442,
15,-24.10921763551733,-28.400717709784292,-11.356447836631197,-11.124274290687053,-11.219675936761817,-11.343676267760692,-12.069413320033298,
16,-24.93343692555858,-26.14446006771548,-11.222342985594022,-11.115883718826831,-11.20125740840056,-11.316365583120454,-12.051561853748266,
17,-26.986871615728067,-24.327689877633986,-11.29466981347157,-11.170232630150274,-11.291913274935109,-11.342064263089982,-12.169297405938956,
18,-19.723861264657266,-22.350485198108913,-11.349371436357417,-11.252111774691473,-11.320494609060564,-11.291358852083002,-11.961090090156649,
19,-20.43014607168346,-21.100905004591066,-11.509138382887734,-11.251911222143788,-11.221465313256706,-11.362843442695699,-11.967060200950955,
20,-15.614270964180957,-19.696761039653364,-11.368061129541953,-11.245157532552716,-11.320104854688982,-11.417768956315347,-12.316821417478526,
21,-21.89442519096002,-19.0393161969713,-11.382071035002225,-11.211968221582884,-11.329388569332307,-11.411336376631906,-12.11420184928755,
22,-18.67994710089903,-17.87411001794987,-11.637236923579744,-11.342004737994262,-11.422081425090823,-11.626689376236635,-12.309226050669766,
23,-19.223836089534558,-16.70386971000709,-11.734401962048487,-11.568787230635795,-11.633988683130875,-11.627677285425497,-12.326102148058041,
24,-12.805396340169981,-15.932505314827774,-11.76881252430712,-11.54534882042116,-11.698786696006742,-11.670430117396503,-12.507320523623983,
25,-10.977337758794874,-14.946743437963042,
