episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-8.576315086961722,-8.658538200850103,-8.726605502894346,-8.808681490871557,-9.30701267976979,-8.576206015902718,-8.576239959691463,-23.628414114134706,
1,-709.8221458429128,-628.5944742341559,-8.843249098587801,-7.197491047474741,-8.319370688844998,-8.301409925645771,-9.54065531081207,-7.958717111850798,-7.9584423677913945,-14.248833715564054,
2,-594.2705641563174,-577.6295549321728,-8.911068408726514,-8.621791901179687,-8.848140061102072,-9.098195903725125,-9.499664594745026,-7.944315309892547,-7.952091031646946,-14.187872620301588,
2,-601.9747719764126,-583.6270905694848,-9.077699311989598,-8.97928149290497,-9.150074152341864,-9.270537459242458,-9.650197193554277,-8.170640960762187,-8.177981770895805,-14.294187401569529,
2,-570.6220097451625,-570.3961868929294,-9.020686654640548,-9.111280523063805,-9.073105617015903,-9.108569456595628,-9.56730739926126,-8.156394688112904,-8.157761282859719,-15.519089514181399,
2,-613.3000931740075,-598.0784276706825,-9.190888003109382,-9.110683393419977,-9.078814249295217,-9.263261523434783,-9.898611021692313,-8.243786519295183,-8.24889463652261,-15.040124282259345,
2,-511.59187056314113,-566.1604735774703,-8.675190751989184,-8.626202081496047,-8.824392249090968,-8.976104051791296,-9.368323612551665,-8.380889614842138,-8.413288837273095,-12.35179069761636,
3,-561.0285868957732,-563.0677244574422,-8.84111427119064,-8.655332427102643,-8.78424180089713,-8.96327309104316,-9.563753822602582,-8.611512683305442,-8.657069323338762,-12.197902128825794,
3,-422.98661431725463,-537.2753112650671,-8.968148691683124,-8.791904851672182,-8.988196378427181,-9.15494002843861,-9.636353956361157,-8.70511083391512,-8.707596356344238,-12.649498072002253,
3,-581.4028486542938,-555.0564179327754,-8.897221356464193,-8.843324745586772,-9.043598091315722,-9.07957565990432,-9.713542998155704,-8.809370209785548,-8.811327830303977,-13.374763196157094,
3,-566.3708531257545,-520.5311762361717,-9.039737561025591,-8.228471122282375,-9.028043942470209,-9.202739809487563,-9.92363611085968,-8.884214621386207,-8.915153621303524,-12.842217881943187,
3,-583.8691990900037,-596.7110036637761,-8.53585611718713,-8.464776620548152,-8.605534263950696,-8.810455731149844,-9.14834808677868,-8.334263896480774,-8.35979026772209,-12.78904348994814,
4,-367.32798789806264,-531.4182962947151,-8.586069659755156,-8.517688812584563,-8.61331334214911,-8.729640870920628,-9.319687229497692,-8.34887278192638,-8.3732573406704,-12.571239220314208,
4,-481.07503078695385,-478.5716171622614,-8.758694351282653,-8.476441505182684,-8.735166376780512,-9.0440994697359,-9.62900259739725,-8.51157906541266,-8.56384516420504,-11.64697158503457,
4,-537.8896225243565,-500.4816896376571,-8.984569360506228,-8.718035069072378,-8.96493456408737,-9.054089110241666,-9.70794248420082,-8.680177623144328,-8.723710886650979,-12.040972590912183,
4,-489.7305618981831,-539.1308440038247,-8.847577642259768,-8.836872354666916,-8.919625727199803,-8.995014563455076,-9.51808559155206,-8.65709250756182,-8.712345211435082,-12.151267939627772,
4,-521.5856763749917,-502.9627453399374,-8.395413204747662,-8.375240720955135,-8.502576618990783,-8.567346188865201,-9.031718100931494,-8.16547638116662,-8.175985877134986,-12.45093187467858,
5,-604.6586510826359,-545.1375158595225,-8.60466258057713,-8.591979799818297,-8.560144668036472,-8.811604614051397,-9.25623634968576,-8.368059728338446,-8.388032363863465,-12.108003111021587,
5,-423.0516633873948,-454.25311323594747,-8.966262207165457,-8.99126768654877,-9.071382084909613,-9.115745632322318,-9.605071453725728,-8.74720686761889,-8.772458640348134,-12.910135611797465,
5,-449.2481582193372,-483.41221611056864,-8.728868862504964,-7.862440736801465,-8.733239927064595,-8.79045445420384,-9.515580646409969,-8.42687386116314,-8.458770573181463,-11.948799149911197,
5,-460.60882227502805,-484.81090712329706,-8.821481247007636,-8.54476894859386,-8.780028141715988,-8.95519526588263,-9.53512104246549,-8.456605102238086,-8.491128613356993,-11.815240822029947,
5,-339.73019620674023,-460.0493711016257,-8.06517995345647,-8.10619436444736,-8.14399031873127,-8.25670435951524,-8.883695246531035,-7.869470521060101,-7.910858362475143,-11.53231585312735,
6,-502.30269562021044,-479.6291802585106,-8.508638908691008,-8.52494798952322,-8.642236096571628,-8.747692910981108,-9.213576863289989,-8.35413679613504,-8.376674296471736,-11.69986795631158,
6,-307.06740582372174,-434.34776327799705,-8.927706134210524,-9.066864811897837,-8.962958445140293,-9.14316100254747,-9.621641106595002,-8.682160389003819,-8.68186651640303,-12.941284190468556,
6,-478.79131491885573,-468.6262830611753,-8.473401894367221,-8.23971763644674,-8.591245480867007,-8.661716348838269,-9.18221836294025,-8.280722146030435,-8.293360950416815,-12.638414021825392,
6,-507.6448054235025,-460.0216484980226,-8.798605462974951,-8.910876715369277,-8.908787652722818,-8.936341246358719,-9.504261473441229,-8.589687064592244,-8.605736012130778,-12.369686819285867,
6,-453.9780146790781,-456.9761970235797,-8.333409625204677,-8.247573654341634,-8.38501735689607,-8.447325954670976,-9.028707599307777,-8.032251558696698,-8.08341654885348,-10.920615096924479,
7,-431.57311606108277,-473.3582738947822,-8.528554804799857,-8.47588746234577,-8.639988856936952,-8.651391233831951,-9.077665018466625,-8.263691972602862,-8.31767170138146,-11.392930306159228,
7,-342.7491588271102,-387.78859190447145,-8.73693376860811,-8.501406397093733,-8.766799045372112,-8.95485953165947,-9.459527774488159,-8.542536300165168,-8.560605664417139,-12.456124541279664,
7,-453.1065957089965,-458.0128772244793,-8.676440382239443,-8.723371713567941,-8.795503310290533,-8.952480283780252,-9.30885117595597,-8.262687795296193,-8.303711819840252,-11.626466891842705,
7,-421.5722650321717,-405.6169671519737,-8.899670299626834,-8.827354683789986,-8.986939519544418,-8.950409294900972,-9.47199645014788,-8.621825702297448,-8.669653396538777,-12.056349724391273,
