episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
-8.110592526152942,-8.349220845599529,-8.459147231639548,-8.587877629879827,-9.345354578157512,-8.110523188412778,-8.110524175029495,-25.652495436072705,
1,-115.67486001055794,-109.25302347966579,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel
29,-3.4838558286717674,-6.584013125007757,-11.2371742825305,-11.289335260124316,-11.366303982172312,-11.531592059009792,-12.123521591705748,-10.998631639470949,-11.003577779672325,-18.74977812905351,
30,-3.935579570239413,-6.527701987301693,-11.222779920725532,-11.322096958682993,-11.471193363244762,-11.414243997449333,-12.073233835578831,-11.020808248159707,-11.020064572473125,-21.574181435057998,
30,-2.598768046607317,-7.213169942297397,-11.282309864641634,-11.133367350656508,-11.379814512608432,-11.586678952770622,-12.239659029410353,-11.348927299224124,-11.358731407994377,-18.013806372587464,
30,-3.023871016243264,-5.776505649305196,-11.302178537917479,-11.088922379737218,-11.221837912605848,-11.326799685059736,-12.449246401702096,-11.290207225757465,-11.289907332616668,-20.644348760322377,
30,-2.26413770908216,-6.61317158442279,-11.52822332876684,-11.471378371827369,-11.60714102177947,-11.731387493091512,-12.723518736234237,-11.335845125392392,-11.33649997879813,-16.73740004226921,
30,-5.766813345996169,-6.19006708750871,-10.849838565485403,-10.840912909792511,-11.003717493184675,-11.187239109028647,-11.870310637092569,-10.688710735146492,-10.692366277542051,-19.440211180325736,
31,-1.3906526655292242,-6.660139249176129,-11.21235454346416,-11.199547833491351,-11.409326630171702,-11.57012866819055,-12.375295888971074,-11.176405749498935,-11.181536423791334,-16.666531198810194,
31,-9.01866154108343,-6.833236153666646,-11.074745626049435,-11.196522133586468,-11.209337812954418,-11.415801128810287,-12.4634051701975,-11.206129220416639,-11.18301487888783,-15.933535862426076,
31,-6.485920533945732,-5.916528695256838,-10.978211479498126,-11.147450481407061,-11.20297794273202,-11.166490054833389,-11.924714685546537,-10.933012697485285,-10.928961652325327,-19.64637378873418,
31,-6.6668300588125575,-6.400351675181818,-11.221366522213597,-11.20332856287295,-11.270669194209107,-11.217409971537343,-12.065472336810934,-11.227129981452032,-11.224577723339243,-20.99320397604413,
31,-5.953491194152043,-6.27552310710938,-10.942981198911255,-10.707013116922163,-10.78407397893036,-10.87684225814131,-11.41139015057689,-10.896925092480995,-10.897862522321951,-20.690090539831186,
32,-4.81178056267822,-6.549157986207198,-10.997078199755668,-10.951110159917885,-11.131781304814565,-11.230710619181483,-12.236638510628858,-10.973196220377964,-10.981486538101256,-17.6319775457068,
32,-4.790595678451338,-6.786267870942724,-11.064956725666882,-10.813490014708208,-11.093021301471417,-11.202153801809258,-12.233935172689678,-10.919988402705979,-10.925111017972348,-18.33839097167715,
32,-8.229199757920034,-6.44851164547663,-10.894330799772915,-10.803660571077632,-10.930794517681957,-11.073520848309492,-11.930846933334292,-10.783585027117558,-10.792404047228445,-18.851716552733876,
32,-3.1173939491144895,-5.539671147880678,-11.375809863644045,-11.244297989055367,-11.400542841802412,-11.505455718619244,-12.361507585394058,-11.134830222692479,-11.140558620373168,-17.146541974559348,
32,-4.168531749743842,-5.633495612870145,-10.93676296509367,-10.749091325785383,-10.848825863759355,-11.044431970751292,-11.921664445912077,-10.98783943537162,-10.994219393425533,-16.021377131580962,
33,-4.253827336289736,-6.66302820292441,-11.465706460741275,-11.305397210280937,-11.441763329702068,-11.537920382957394,-12.187748475669268,-11.37909282062786,-11.390639908154375,-15.771455080167195,
33,-8.01131268530434,-6.594898079693723,-11.181263205647122,-11.102186970971104,-11.18080811970042,-11.359302946706912,-11.872592018846879,-11.010310042438629,-11.009553505356392,-20.553337987628364,
33,-1.791241845451487,-6.264967900026361,-11.31596119249327,-11.332025243247005,-11.466140541466965,-11.653164107338004,-12.66230758033594,-11.188629321300501,-11.177219508107138,-18.22964309171443,
33,-5.105212290402657,-5.872123181912846,-11.30300392981637,-11.296512380311944,-11.35686523283428,-11.478799626940607,-12.090808394208121,-10.951338904285326,-10.95288272408798,-17.35312194442361,
33,-7.0677205082392165,-5.931445242322514,-10.560423094375412,-10.60374745274664,-10.724875852163368,-10.858453926274436,-11.539498481640242,-10.545549756907205,-10.545232899456845,-19.700596991694294,
34,-7.218142241834546,-6.627424675770822,-11.247032983544749,-11.319304906622603,-11.406721922266607,-11.658634813245554,-12.547366595704254,-11.0880707828428,-11.087346868310203,-17.07902733163449,
34,-14.993538525267192,-5.99710909482383,-11.438910076165758,-11.308398979815532,-11.334080386079323,-11.3592088955095,-11.805746414190603,-11.48105541275349,-11.481009030809185,-20.535447445572238,
34,-9.791674854357682,-6.652496740945896,-11.232578046785935,-11.363172217357608,-11.660453170151285,-11.8676100187063,-12.7442878226776,-11.336436345442445,-11.344283223447388,-17.625213909139074,
34,-4.579620090081554,-5.722118562847513,-11.419890350181397,-11.549540747235573,-11.565865878152604,-11.732904657209641,-12.491217859518695,-11.27933643415122,-11.273556037133881,-19.076399893782412,
34,-5.792376244364687,-5.885741487288255,-11.031022597231356,-10.780156441961989,-11.002932231524548,-11.093857375497128,-11.965881556901678,-10.733291581342996,-10.737401963550385,-17.604042738796718,
35,-3.3308300954812022,-6.189218146422668,-10.91894033774041,-10.927427043085807,-11.04949886539933,-11.142679437163038,-11.493548838476128,-10.890280304236745,-10.891549198564924,-17.857578904054705,
35,-7.995260460465537,-6.8204994583537815,-11.497757324319815,-11.531814634419755,-11.65329276568545,-11.73339273659969,-12.739644274081902,-11.320229346629988,-11.327787730225886,-18.411674442180946,
35,-4.501005655336521,-5.441772784434743,-11.462694721959469,-11.356817828777006,-11.415789457562381,-11.51436153019788,-12.132688171732243,-11.416593331038452,-11.40926037809086,-18.634318114693585,
35,-5.690902964570677,-5.779638783413632,-11.147196012467674,-11.224686547850204,-11.393341102052862,-11.56607732168552,-12.344667139075506,-11.068665320365803,-11.062506119875145,-16.542156298305645,
35,-2.556452623269816,-5.553053698874829,-11.02992034953081,-11.047808747907892,-11.018697898966302,-11.184454271512392,-11.937455303249525,-10.903649568727158,-10.906404821987838,-18.06371224327041,
36,-4.951702360446601,-6.401964628804509,-11.363205424869301,-11.360635469419634,-11.500127795681678,-11.68755304294644,-12.656092270567356,-11.340284250660595,-11.348974210726878,-19.607507854034722,
36,-5.0373630012953825,-5.352276864628871,-11.295347611849715,-11.138688151279712,-11.35651636692755,-11.497252585940373,-12.232140172945664,-11.134740076044288,-11.142562453548635,-17.720193080621115,
36,-3.1883524371346375,-5.93317237234214,-11.238292655281782,-11.143433908086028,-11.098623776923343,-11.154681135663669,-11.791746175622432,-11.132708119335629,-11.141217470934151,-16.23684201220305,
36,-7.661785512068691,-6.499479469177209,-11.195120966123376,-11.229429715873977,-11.336874898299566,-11.556918689700964,-12.682631950451173,-11.103976090981003,-11.130507669711914,-16.78075440104009,
36,-6.14339912261772,-5.537005571964694,-10.719668974566654,-10.751556012901528,-10.898407752040866,-11.012943484245195,-12.123364014520888,-10.358072817878135,-10.358105243656865,-17.766659319945173,
37,-6.540889599485293,-6.127483144665506,-11.389396749658,-11.472683774388848,-11.66640040279343,-11.719174320122084,-12.894183130769045,-11.329889612777885,-11.346950580100838,-18.606002313585503,
37,-5.479025327661814,-5.494244347058192,-11.760496678335482,-11.735972919598208,-11.948967136638847,-11.939563159643146,-12.579478201754824,-11.769452492857612,-11.762503047038892,-18.392048703925507,
37,-4.97750887314035,-6.278735477297667,-11.172363275349937,-11.20661105460406,-11.318061291051343,-11.420596349509282,-11.855529214580118,-11.033616323505735,-11.035293997974835,-20.067659920965735,
37,-4.298988076104238,-6.403428194234289,-11.270047070028243,-11.268308666270523,-11.395558455702863,-11.48673415193487,-12.398175401651475,-11.180574022567203,-11.20810536655756,-17.434723579042917,
37,-3.8608888827198626,-5.23219450125432,-10.806351434151294,-10.996285328187048,-11.0929391747005,-11.301897672997677,-11.741628598333643,-10.720410693680032,-10.720087118831213,-22.09981076078305,
38,-4.986960791221374,-6.353774063475302,-11.416052281569977,-11.42276933559516,-11.57667038239936,-11.807263770230508,-12.715340001391144,-11.233959675030002,-11.23649189809659,-19.466533946355447,
38,-6.928716408921616,-5.340254072573071,-11.317746392610557,-11.389868400532098,-11.567529957105913,-11.790912557542896,-12.546785663713997,-11.343238693455184,-11.34383337187373,-19.091668186116127,
38,-13.20032190487066,-5.957410178057626,-10.957539329566348,-11.005824537963557,-11.209650140961658,-11.443558010801713,-11.975072399514326,-10.93790946448143,-10.936119558042986,-17.804532706167556,
38,-6.471985474094937,-6.530298821365251,-11.483793886291101,-11.494596346902538,-11.54658798015943,-11.59141089050975,-12.426541797639631,-11.32812536168665,-11.324136569246443,-16.20958035717072,
38,-1.3794428887317534,-5.322898519838564,-10.78248974026769,-10.88938483341134,-11.07426035467478,-11.207024713928377,-11.788760116759722,-10.792154109790756,-10.80420615163726,-16.418376078702213,
39,-3.780837167935078,-6.664561549229258,-11.593480539718438,-11.487017393565843,-11.740232820639838,-11.878662839542741,-12.650008703874043,-11.552879367800404,-11.546619697297837,-17.1368825149776,
39,-6.8619922381725305,-5.519140801513637,-10.98813747640978,-10.79754694217431,-11.049139792237021,-11.225326365343882,-12.063880180587962,-10.957580349444903,-10.987153464227344,-16.27638905221013,
39,-13.482236058240028,-6.016060770790475,-11.125596678468503,-11.345709920042246,-11.456732953048146,-11.663746496157257,-12.445631914148775,-10.985277703475798,-10.988380084227295,-16.94742728646194,
39,-8.359567401128158,-6.617545224223949,-11.468466968449597,-11.401298692647742,-11.503978333913851,-11.664452983777837,-12.47717149405614,-11.500030010240232,-11.488438882804548,-16.22182993259211,
39,-5.312799351588059,-5.532002059735488,-10.59842430591268,-10.60717754758988,-10.790843198923456,-10.94329295593193,-11.387203842087944,-10.557995588084443,-10.559136358553392,-19.37871702262231,
40,-7.761069606152216,-6.4784378221089645,-11.19038162107485,-11.130190870281423,-11.33527717658643,-11.44482865361389,-12.290159661563829,-11.066066475511974,-11.080221395183159,-17.414124890453625,
40,-7.0410879096196854,-5.2123828663347265,-10.910054288181298,-10.79899424919133,-10.950838867159842,-11.071544862554314,-12.30383628544002,-10.829401031395882,-10.820048146276815,-15.8734456518189,
40,-5.58273098702668,-5.648174490363351,-11.301066524791157,-11.24143610757758,-11.313000737352292,-11.175842552164777,-12.21193453050368,-11.121169707006892,-11.136904640432036,-16.66600141356752,
40,-5.00425539381556,-6.380127602865227,-11.683463013983154,-11.517981023279829,-11.609287659660266,-11.818942003180966,-12.575736044261248,-11.59438080641364,-11.641604917089927,-15.659484421453609,
40,-7.2322991950694,-5.12247310936191,-11.044366704448137,-11.06345834681233,-11.147353606584023,-11.261478488918556,-11.82234303965809,-10.927646033942056,-10.971884598746382,-15.091426320087812,
41,-2.700829730841634,-6.575950761366781,-11.345102472000981,-11.193674946538637,-11.399853552058651,-11.635528988821024,-12.490114307248435,-11.33972259074095,-11.340576928610764,-17.64823209595671,
41,-3.4267073830055743,-5.292994214852921,-11.297143780518368,-11.165986225984208,-11.434731067720207,-11.656497299926835,-12.181581923092216,-11.14815171880676,-11.157896324143419,-18.701864448553327,
41,-1.7542194394229818,-5.925475220664897,-10.963105109298722,-11.06567982082669,-11.212543513484222,-11.265440870641699,-12.02156376184707,-10.944721039609668,-10.945319462956792,-19.60192364064375,
41,-6.247512165486048,-6.477766284050166,-11.3937955907682,-11.572291890716508,-11.760778526398289,-11.840044218109972,-12.375506765470769,-11.194359311951004,-11.249671597270606,-15.091535967656268,
41,-4.91197693871964,-5.2192752973874565,-10.951869695216116,-10.809943722489583,-11.005037642378971,-11.286122314645812,-11.955283613083811,-10.899724158592335,-10.899433280797025,-19.494668621639715,
42,-4.2525176273254655,-6.528152964974254,-11.37088748482092,-11.2255733396804,-11.385835159105895,-11.469765245804277,-12.520212754344152,-11.30312149458047,-11.294812803498623,-17.306039015867402,
42,-8.730442177260986,-5.419896140317168,-10.702003775635728,-10.716067441407676,-10.86103887411528,-11.032587344694257,-12.178031156970995,-10.71625823486799,-10.718142300549403,-18.700355493958853,
42,-3.1331170245115594,-5.6318203535823805,-11.211816979690928,-11.052544020848517,-11.129470704801419,-11.238557547624275,-12.155132832308084,-11.135118716950018,-11.131130837596071,-16.212967771688234,
42,-2.4249503090446973,-6.471994848598903,-11.816457594018475,-11.762990760019662,-11.867053556227338,-11.995755415525826,-12.722253021750015,-11.812839685008056,-11.811824044654175,-19.951714190203653,
42,-5.47126280174037,-5.433942470198866,-10.627922103496449,-10.818182159399981,-11.01535945310423,-11.25751382244275,-11.896427042064351,-10.47589199128875,-10.552983780736515,-14.923882038554469,
43,-1.8564845802378191,-6.3457819713747625,-11.060324847632273,-11.051368192575344,-11.088687832943062,-11.22228451192794,-12.295444308571415,-11.027537170112256,-11.027688836094525,-20.246651029625106,
43,-7.76390270196039,-5.925622343030525,-11.157555118153368,-11.154479738665804,-11.4465880853663,-11.644985986493268,-12.330367051955035,-11.153706907898519,-11.151464830978355,-19.132295818252377,
43,-9.205725342394265,-5.489236220211564,-10.85418603638527,-10.757665895149835,-10.913364965174166,-11.082127062200435,-11.977781953620205,-10.780214065133826,-10.7829249342576,-17.984579935047964,
43,-1.2438469625681303,-6.4255645120907365,-11.63155000315495,-11.497669134127252,-11.70843430390228,-11.967355356586825,-12.814872693761858,-11.504082208480522,-11.510757024920103,-16.89343582669084,
43,-2.22816673461917,-5.178447497663902,-10.617400381200433,-10.483163979282779,-10.543135108967403,-10.726163968139415,-11.839785601744056,-10.48341671555337,-10.479723668853133,-18.390827863893985,
44,-5.226981459675192,-5.698470670717829,-11.408465968822293,-11.33281800647813,-11.600090280454028,-11.720509963276102,-12.555362834785896,-11.293101371856782,-11.280665891083114,-18.33421206104097,
44,-6.314506957424275,-5.117250216684571,-11.160915616200523,-11.141433473089805,-11.340053877573824,-11.645000377359446,-12.324586830542364,-11.097419849004469,-11.096107881527518,-21.809396828113012,
44,-3.902176616552025,-5.785501332212961,-11.10315660291118,-10.982956759354128,-11.058290309061642,-11.086679811320435,-11.958504833330064,-11.023164262576339,-11.02355562918982,-20.97561544961267,
44,-5.027939276848423,-6.015904940266624,-11.52854185157951,-11.698029459957597,-11.690839105698757,-11.720363238658507,-12.667213942775922,-11.495527090125691,-11.499293830308316,-18.559549676639524,
44,-7.430424358266826,-5.2350912118671875,-10.606334461117607,-10.53165740282648,-10.610230023402366,-10.544436240150523,-11.897554266678783,-10.560725215527864,-10.562486031893082,-18.659576688416806,
45,-4.13436283937283,-6.187096993619866,-10.951286839106826,-10.878043425689937,-11.049502859770007,-11.262961654413859,-12.393601986614465,-10.885518913068555,-10.885426960598181,-23.382441391806633,
45,-2.616656530104487,-5.309737459861327,-11.340494219160913,-11.346952777559455,-11.413168032703005,-11.547455973263096,-12.465940902272811,-11.10659269620959,-11.113167072052338,-16.36211433588407,
45,-7.071993838663111,-5.458260457568673,-10.923305630779932,-10.929895328364235,-11.034693922785827,-11.279022291378949,-12.070571361153018,-10.781247458305586,-10.797038865838005,-15.324809311380099,
45,-13.085433154219725,-6.232230582899803,-11.877914126396638,-11.720478594226229,-11.809453864115948,-11.93699083465061,-12.71756105269707,-11.92031457528707,-11.921213368457144,-22.602716534657176,
45,-2.36184526711817,-4.994032819801817,-10.647160310305857,-10.665584089175395,-10.84360180431764,-10.755606497526538,-11.498097061221923,-10.630768772319144,-10.611688419034728,-16.553238026283882,
46,-8.985507360235047,-5.970788185862178,-11.17510951162082,-11.0947371541924,-11.234898144448952,-11.305808201727121,-12.498189539459817,-11.10796444692011,-11.110152261497765,-17.82649204167004,
46,-9.707738966841834,-5.238121990546017,-11.23969504433406,-11.125127531023566,-11.374444414190869,-11.360764948448022,-12.284244759576998,-11.229652099566456,-11.229005359962196,-22.514406237834518,
46,-7.798830640315132,-5.420041967542075,-10.971736550087764,-10.886997578086515,-11.021753546022317,-11.22618709109305,-11.667634992985809,-10.940563695204833,-10.940568707679471,-21.1820827896221,
46,-5.847233271703258,-6.208929362458893,-11.400959681618971,-11.452243228963297,-11.620092719301573,-11.705027566321956,-12.728920880162176,-11.360133576555675,-11.360815796681184,-18.942764248374736,
46,-3.846512136484242,-5.020049201576053,-10.665538809850183,-10.897779611292497,-11.025221463612471,-10.959136429625994,-11.498326312983135,-10.64828619451855,-10.644380062138117,-16.52058102319222,
47,-10.80369565931257,-5.996922046190698,-11.390577259875533,-11.112460108109651,-11.219272052799734,-11.402914749233286,-12.333077212200156,-11.257477697456391,-11.275275131074332,-16.79477741520583,
47,-6.02374599866086,-4.862742039498715,-10.700300996113452,-10.922292928211732,-11.184698895259013,-11.37572693471642,-12.135851605810274,-10.75408568424148,-10.751244276030494,-19.772953134272974,
47,-7.1706319866674075,-5.636983537535493,-11.262944451021943,-11.2286989580712,-11.347102876624623,-11.591037792757126,-12.078390167537462,-11.036667026283737,-11.083533544140819,-14.692945577380469,
47,-6.014771932199138,-6.211692965660493,-11.125194515727081,-11.281825063275361,-11.495044222297624,-11.728293157699168,-12.522878527867134,-10.959718583057398,-11.080761865820408,-14.043632957950289,
47,-3.155526488849755,-4.894606609369838,-10.801887835432163,-11.017404850385423,-11.193320779349133,-11.291095806835486,-12.029686879724322,-10.79859478840173,-10.795905164576395,-18.818800813359076,
48,-7.241387596245829,-6.014510308733137,-11.141664208528255,-10.92744734211914,-11.095410937010673,-11.272623235617964,-12.191971402608733,-11.09228489911519,-11.092355745164504,-19.78494922139592,
48,-10.109635829087122,-5.133751065832791,-11.69809624426302,-11.881076623922944,-11.985719174475207,-12.000243536714503,-12.556830401223237,-11.488420977491572,-11.499181735213005,-17.323009537998463,
48,-3.6159171971850346,-5.463745288451051,-10.992273483844539,-10.944129003757265,-11.078292126114166,-11.191399039792822,-12.06073193747281,-10.958257248122932,-10.959068907910222,-23.197451343595002,
48,-9.045794022283387,-6.491344246019642,-11.518622273415446,-11.518845015696355,-11.607393053569057,-11.712136711272024,-12.515340982063378,-11.449169060135818,-11.442399801908785,-17.353932989529262,
48,-1.77016263739445,-4.9934024275233835,-10.862687350684235,-10.912993157929709,-11.174824914667603,-11.162514675837455,-12.088734319939114,-10.801477386170609,-10.807215076032474,-17.192416466951425,
49,-12.069405683316164,-5.780763490123362,-11.364438154799684,-11.328544799000563,-11.525423586262079,-11.632436485193054,-12.37009991844388,-11.344493774041037,-11.348443672619677,-20.875834006151717,
49,-2.8017385737037506,-5.12732878103286,-11.586966842509039,-11.468783743012507,-11.604802733669795,-11.762169381884599,-12.398096474286119,-11.518785041679275,-11.518831277573323,-19.298442459313772,
49,-8.855931750469383,-5.4793188469114265,-11.146236258096343,-11.109107154141345,-11.168530788378481,-11.185193308448873,-11.840614189347946,-11.127660729694433,-11.118190241952547,-17.100539745269316,
49,-10.168199573942886,-5.940950047746809,-11.021854076786077,-11.054402187731625,-11.130462690201474,-11.219686607413701,-11.9527557741669,-10.949092852773164,-10.957832608563079,-16.49142770938279,
49,-11.289001904058457,-4.845442913503938,-11.2038131690875,-11.04043598406994,-11.106563644436328,-11.323355339675697,-11.690498845225493,-11.063193474338949,-11.056611591419022,-16.673456118018432,
50,-6.791382883250676,-5.574667871741043,-11.11923436542622,-11.077846354830896,-11.305568643237303,-11.451743057950686,-12.446067974271662,-11.134306483827242,-11.13602292509885,-21.235672969603414,
50,-3.412603504130449,-5.138915961390171,-11.422488738971857,-11.31135233639884,-11.40879236648202,-11.448856947813892,-12.461294278416037,-11.380757674684926,-11.382443482221,-18.71458692023495,
50,-6.83869175373824,-5.3604516205019275,-10.67708920282333,-10.656036378821694,-10.78764517965033,-10.82522296665551,-11.525292096011249,-10.595768565019226,-10.595536436984803,-20.65359720160748,
50,-6.675751975370311,-6.274480066329,-11.612419833052673,-11.493807594655257,-11.640360577894583,-11.745124208490878,-12.72505143710524,-11.551442987870876,-11.538295821758954,-17.532913448546132,
50,-6.307870541135477,-4.934498887653432,-10.854861043553594,-11.045658849988914,-11.17677122052283,-11.309043546698193,-12.140752228492941,-10.809335350474951,-10.803017150904978,-17.89981948609834,
51,-5.330292782882393,-5.96765448497093,-11.338875452501453,-11.294465591600257,-11.392833141291923,-11.59977036835812,-12.54848486343497,-11.32216465611597,-11.319956677948293,-20.051613117240386,
51,-2.240939985408125,-4.791749931761468,-11.407170450387321,-11.624415279350561,-11.88897984553084,-12.03322996133045,-12.516133564256458,-11.261269967356142,-11.261535907935047,-20.89665090148023,
51,-5.892715668268383,-5.1157479093893095,-11.046177599303293,-10.94175419024833,-11.108939556918036,-11.270560193839007,-12.03619999720446,-10.967492217660457,-10.986930397785219,-17.386566380348615,
51,-6.54863976324636,-6.372588636649649,-11.4786390707498,-11.437430793096965,-11.546309174077825,-11.65227783684034,-12.688193182615468,-11.503395175552155,-11.503123233022604,-24.950822148496492,
51,-3.375768204643925,-4.815085601067979,-10.693084387320612,-10.636020039276236,-10.818335138258638,-11.014649668703232,-11.401548925742373,-10.618240559960938,-10.621916504645872,-17.219404170020177,
52,-4.416492125420809,-5.6566695223526064,-11.27075292328063,-11.422648522108993,-11.52743769286844,-11.703314761117804,-12.65729154970746,-11.261426451414561,-11.262366871036553,-17.883539259447414,
52,-7.035290299688051,-4.886368436024524,-11.2688186454062,-11.435676518696923,-11.647383321396468,-11.843337136922969,-12.824298914695095,-11.318306203195924,-11.317070084293762,-21.327594086548558,
52,-4.941752794952832,-5.382314722705965,-10.877105452187859,-11.030074264874305,-11.175681617383663,-11.334161995213208,-12.549291964479947,-10.80189707724638,-10.801062120414437,-18.30422780666502,
52,-7.0308907574530775,-4.737719571501876,-10.923665698807131,-11.08604889664015,-11.120408643472816,-11.287321688949495,-11.776698098924879,-10.783614176498231,-10.790071884234269,-17.64247825998006,
52,-6.080051834059386,-6.123616143390031,-10.81834925080972,-10.972021539470234,-11.17626094411488,-11.2948031691713,-11.836708458953334,-10.674810712730899,-10.68741001322326,-15.422662001870492,
53,-13.632583713554817,-5.906853644175677,-11.369556261440767,-11.440343160119891,-11.62438834488463,-11.835096697949194,-12.560410614691442,-11.303095963302287,-11.304867768994903,-18.899376398477553,
53,-4.097555718212421,-4.846716355322543,-11.440063918987812,-11.35979257316805,-11.447946309101201,-11.533759448776232,-12.533677928928208,-11.357542795944111,-11.359710066742311,-18.043244210949535,
53,-7.195572355749851,-5.171780279181262,-11.140161951657335,-11.077225579043828,-11.21386243183578,-11.287623426253719,-11.920716210519464,-11.169762528083599,-11.170759007782838,-20.96801439007461,
53,-1.7126456894473254,-6.0401646520265535,-11.67244697976439,-11.809830655809446,-11.958731508545773,-12.012819665358274,-12.723554874033688,-11.509119126895737,-11.504329834828964,-19.226294066788025,
53,-3.7785216212579686,-4.7137002508344725,-10.939924942085002,-10.863734064909407,-11.0419374220304,-11.213731945972505,-11.663183500024914,-10.942444298811612,-10.928262272953994,-15.54442249768963,
54,-11.135046436788226,-5.663486427701685,-11.567767496940126,-11.37286841311244,-11.424636256035193,-11.572699968289797,-12.37371611556151,-11.502194421021985,-11.511558292508033,-18.208883778771785,
54,-2.959570943693229,-5.011697486022911,-10.969136380748116,-10.936315015339186,-11.14453661150359,-11.322798315180249,-12.183730347345428,-11.005355892309701,-11.007720494198514,-20.208332426018824,
54,-4.504067302790931,-5.010161172726781,-10.763364882085117,-10.914302910564777,-11.160297064372664,-11.232843225749917,-11.82800329134075,-10.730712428941901,-10.73129452037144,-21.69143452981397,
54,-3.0425641193138784,-5.912753124450165,-11.594823934248296,-11.646181079727812,-11.736123320375015,-11.855099665959713,-12.551626251606049,-11.504976134619454,-11.508661492605379,-18.740518640782327,
54,-1.615448534730344,-5.001498548401193,-11.296603659989657,-11.443534656559313,-11.632248735972755,-11.722025190516828,-12.313255428032754,-11.177418638272652,-11.182257412949017,-15.670113257862644,
55,-6.423618311770226,-5.798337050082422,-10.741473599524923,-10.920017155830548,-11.043143271942764,-11.261627030801286,-12.129675867070263,-10.73719604817633,-10.746102556687893,-17.37932667562667,
55,-5.1324294671373245,-5.287199564122215,-11.269048507492323,-11.22354465615871,-11.341060005180523,-11.428308194588862,-12.322769387792675,-11.267290290531998,-11.267297233882234,-26.204971424047603,
55,-2.918842553719831,-4.970337505163089,-11.61651748357218,-11.652055466743773,-11.889473378722094,-11.99324021414612,-12.780317711042382,-11.675866437573474,-11.669210878167043,-18.0358587521887,
55,-6.2552630450163695,-4.833071809218851,-10.7595578836182,-10.93617881718321,-10.89228303727445,-10.999413142869866,-11.995895873338881,-10.774331927621793,-10.774211132490937,-20.200696053588256,
55,-6.362556071539801,-6.107509412643744,-10.894945863143787,-11.000943896118176,-11.148941362376187,-11.126510462043388,-11.80757725932103,-10.76188566876375,-10.761370720330419,-18.2683736402266,
56,-8.562512700315105,-5.608436124367268,-11.324560319629205,-11.294842384993677,-11.534448704968007,-11.590538256231234,-11.925292791576837,-11.258112247262574,-11.26766354563062,-17.890940381192607,
56,-7.587143115930346,-5.171128298155275,-11.705202699208888,-11.54494039823944,-11.662576568066187,-11.790082944914387,-12.524313759538867,-11.697708265210636,-11.689668861368565,-20.244860572122796,
56,-3.6757271282439556,-4.839763411307137,-11.24187220098944,-11.2733882113512,-11.42399617863,-11.508323174506538,-11.999774669402678,-11.14316869564822,-11.145038689590246,-19.57523652724946,
56,-3.9890178760284076,-5.914942370531672,-11.437378771374037,-11.573952903617636,-11.746277720014026,-11.843831771466352,-12.412889393818226,-11.372754688757231,-11.372525324502913,-23.55885187004896,
56,-3.1807377554749743,-4.848683354929696,-10.362424689746108,-10.47874057769806,-10.620520697732962,-10.748381646540938,-11.896735733932495,-10.35694178579534,-10.359503538935854,-17.19962550231209,
57,-1.3583298760078903,-5.384669370025766,-11.225360680957225,-11.13646117642013,-11.388868026422342,-11.675156864242282,-12.411480278899512,-11.210495137532437,-11.210304661020398,-22.874392310912018,
57,-3.639370394323644,-5.176452088874036,-11.822502509783488,-11.735811817513882,-11.806166790744243,-11.896251273862225,-12.457019034542297,-11.611877337250716,-11.617705807341489,-19.201506993287026,
57,-5.902131238858216,-4.851581903075833,-12.155198852781917,-11.997382568560063,-12.080268625963678,-12.104652566058432,-12.520780677708197,-11.965399998192996,-11.969596453056228,-19.51091113435534,
57,-7.140347339630237,-4.516564062041519,-11.158848065060248,-11.088292016179432,-11.182791598790924,-11.33392943413491,-12.008392788098147,-11.128187252536621,-11.129572404991388,-20.789110264729892,
57,-2.7537072609535613,-5.850596096082128,-10.999199416891111,-10.867875305488923,-11.03205767809937,-11.240499308317984,-12.109480410656264,-10.997522764411588,-10.99876945943659,-18.90038248104453,
58,-5.099609429138131,-5.403067205941076,-10.966409271925254,-11.080942839596862,-11.15070112687047,-11.34876409242511,-12.313587848398388,-10.898640457462363,-10.90457926677676,-19.2110155872479,
58,-6.933888443438615,-4.773868261622414,-11.349249905370387,-11.297366104154447,-11.528632916315816,-11.661413399840015,-12.871836756146742,-11.291715046958307,-11.29243770447733,-22.058232687410175,
58,-5.898957440356491,-4.748293657882397,-10.913647125521898,-11.061330318532761,-11.139868606085349,-11.132523729680686,-11.801355303857774,-10.884579042130799,-10.884274655855675,-23.211371831998434,
58,-10.48526214090737,-6.015883271051266,-11.407301079805103,-11.61605463966839,-11.842153377375197,-12.08479949677763,-12.998040462883823,-11.43604222018727,-11.436242700972242,-25.020560530221776,
58,-7.137253512109112,-4.732055523547222,-10.781638274150389,-11.082521870281031,-11.250846909230598,-11.470220582340207,-12.552785359503812,-10.726185794482399,-10.72375618681547,-18.086123879567094,
59,-7.629850366860413,-5.24694663574308,-11.208247877010956,-11.38094132984269,-11.519298906097783,-11.669535963368261,-12.17501799424183,-11.088458751767899,-11.087838922939007,-19.845660348211524,
59,-8.368338513116662,-5.004599546384097,-11.388682362417104,-11.392235210740596,-11.68485323089163,-11.890251953643192,-12.424244390595238,-11.390962820782136,-11.390319953170266,-21.874482785554864,
