episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel,qemodel
-8.733180858106111,-8.843519268710544,-8.924941315028171,-9.77036905375915,-8.44754467610099,-8.447651343806246,-24.825509145265443,
5,-104.47006056882302,-109.30613585017537,-10.081486350727397,-10.05873034316666,-10.087676158259873,-10.733109852291534,-8.35841274399278,-8.358291356621775,-15.453388384898467,
10,-109.09988186550986,-97.79697200391904,-9.85674028739104,-10.06248068386441,-10.223343905989022,-10.913191261028834,-9.57821681602695,-9.645101970390801,-14.115738892764192,
15,-108.81343350455438,-88.51061483209439,-9.937939630810861,-10.116901022509913,-10.226454278318327,-10.816409749507974,-10.176679499990701,-10.224614236500738,-13.619452286312226,
20,-77.83658897825707,-80.16186865173113,-10.21022810742961,-10.29469456395197,-10.347784653860966,-11.137173527281329,-10.127941552806565,-10.210044462517839,-13.388968358217152,
25,-76.05599941998628,-71.45472320998941,-10.39794271358288,-10.42738390180656,-10.804594275876115,-11.365018704660551,-10.112409876141522,-10.190834421947828,-13.257998479779804,
30,-71.26811766772789,-63.103101188436085,-10.082422022212803,-10.14113718718813,-10.441633645334802,-11.14851022839509,-9.665000876750208,-9.687309688611201,-13.454620416703836,
35,-61.63742521888971,-57.911234392113776,-10.263826403138323,-10.56884138096484,-10.537042385811011,-10.910920323125072,-10.027494023772844,-10.061988518381886,-13.400795065282924,
40,-57.186707639929814,-52.698513833844785,-10.686847628056803,-10.724720620248283,-10.643876042038007,-11.803391274207215,-10.37562503665406,-10.371074103340181,-14.262520102080263,
45,-47.880256764496,-48.101577850973804,-10.939148315515586,-10.9203518158449,-10.942351006315961,-11.86728178802096,-10.317635726168328,-10.418085419879883,-13.622263831944482,
50,-39.10104645977839,-43.453334803227065,-10.827848397439803,-10.879370466894818,-11.038959121644666,-11.468184251283127,-10.278834392645507,-10.28947322450089,-13.703865299080512,
55,-35.83384469290996,-39.790147705475576,-10.9459881652742,-10.955767989000936,-11.0529092588738,-11.842146969599808,-10.50950377836551,-10.484820999705425,-14.132311143700326,
60,-35.921065115831944,-36.4206281494559,-10.35952668072687,-10.517858866152105,-10.723543190322763,-11.895899648721631,-10.47134847551903,-10.52268796017578,-14.138403434530261,
65,-39.48754027674723,-33.78555805000017,-10.944578467908945,-11.112120924512189,-11.291477693401257,-12.32131249533304,-10.767365522380265,-10.813311458211187,-14.888014943645791,
70,-30.71722157305924,-30.672401555573632,-11.160582307777096,-11.2077582479179,-11.16180108626311,-12.12875166482966,-11.450605590021,-11.531008726563073,-14.048493759209288,
75,-28.950774126818114,-28.553437525303007,-11.380544398116518,-11.804430495914326,-12.313164517714773,-12.349540659328017,-10.751213300807125,-10.900888111726633,-14.461983529207103,
80,-23.697428765357053,-26.86902702085184,-11.071349130481869,-11.351586676292017,-11.659777562571605,-12.126574292402232,-11.154489955782003,-11.207061477511283,-14.471336922078818,
85,-25.381234463942814,-25.02163587050207,-12.103116436466033,-12.178291664490507,-12.328407756812135,-12.449163852618458,-11.341972409360613,-11.414155978853401,-14.912405240269551,
90,-18.96806228373249,-23.5701715339233,-11.25271440923801,-11.287752570124338,-11.691459871999287,-12.242411493874172,-11.212797474118315,-11.197351703408138,-14.910559169373542,
95,-22.425742625963284,-22.08064274790756,-11.325070138310258,-11.309584892531193,-11.324659446293245,-12.800474361191279,-11.157970987860923,-11.213170124830887,-15.944298481407213,
100,-21.182615802087994,-20.614769918726772,-12.014080410615401,-12.097906016942446,-11.945045793745214,-12.193014635688744,-11.302259734418069,-11.29075563905843,-16.67596403125315,
105,-14.79145491691406,-19.363824624273754,-11.754506722402654,-11.802854416527788,-11.769923027974327,-12.34069286010337,-11.853681579523583,-11.819639072276471,-16.15893697699316,
110,-17.20165547941995,-18.195507885932848,-11.632972601138748,-11.461390873472912,-11.447025209159868,-12.50872635934151,-11.411775299952412,-11.483215611373545,-15.419651854546338,
115,-22.924952024345156,-17.694862127620464,-11.724541147925148,-12.010672752694624,-12.058904323333213,-12.483012772965932,-11.535513216509843,-11.54174292562054,-16.107191577381418,
120,-18.83658584151748,-16.651060113927734,-11.850465588988726,-12.019637206892197,-12.073982937473419,-11.911086381213376,-11.68343646096184,-11.716240464965358,-16.725133059594732,
125,-21.14389776198069,-15.951114334934294,-11.710557195150072,-11.905379496567077,-11.974130865608878,-12.778129210374308,-11.771197881520537,-11.800188000598828,-17.55874508724457,
130,-10.513316242189752,-15.053591950755417,-11.978689687237898,-12.152756736641749,-12.116104447285677,-12.76904583322662,-11.852300520449921,-11.844294269769625,-18.163159814513282,
135,-12.68537540211942,-13.827799391455905,-11.71868287604315,-11.85929845592018,-12.043201121731675,-12.586570056787435,-11.600248721543055,-11.636977236815177,-16.59828406168501,
140,-17.331030304986143,-13.759336697802938,-12.027708786489429,-12.01435309611833,-11.961559374557199,-12.510424491455439,-11.815894956706236,-11.860791582508542,-17.699588011463742,
145,-12.282114073439352,-12.920614801782142,-11.767312406431213,-11.89608632148454,-12.10936466697622,-12.650332496742653,-12.62759513426315,-12.633532476224095,-18.179113546173028,
150,-7.886337614136162,-12.53390096439542,-11.88411104748254,-11.939065668166247,-12.15292412946485,-13.031899785405074,-11.665128181524652,-11.677832986036863,-18.095368489922745,
155,-12.703394101005452,-12.010399387833646,-11.900128369294416,-11.836944864151544,-11.934519899010139,-12.542344219419642,-11.489494789732408,-11.517921559431453,-16.68456387187555,
