episode,last reward,average reward,step0,step1,step2,step3,step10
1,-90.78653047360595,-109.79144014764445,2,-81.3897119727525,-100.89328593840509,3,-86.6428150344709,-88.30751679950455,4,-92.92243725980973,-79.84647453300985,5,-61.00341750187135,-71.16435666520883,6,-63.040950331670324,-63.763951603668595,7,-57.922731024036366,-57.04715148382639,8,-52.65821740653442,-52.046805497828565,9,-44.531692365909095,-47.35309199085585,10,-47.248766006421015,-43.5437273217821,11,-42.95683317407948,-39.63448968861669,12,-34.49997715877834,-36.06768159927853,13,-30.404276790739146,-33.72171616466307,14,-30.80895140847247,-30.60990096124795,15,-24.99203419075901,-28.49352388499017,16,-22.029801995325133,-26.454371151911953,17,-24.614611245639217,-24.790798353178527,18,-24.104535423397966,-23.222457839931984,19,-20.589968225966707,-21.908416690740637,20,-20.24148944077015,-20.63060501048187,21,-25.338728078381436,-19.31382049082678,22,-17.481142447688903,-18.290572164150785,23,-15.012769252660782,-17.23932131300178,24,-12.54244741641124,-16.625235964499677,25,-20.87994965965912,-15.703678204033148,26,-18.40000073227407,-14.721430867137071,27,-9.72408197223618,-14.190119953685345,28,-12.220905987302466,-13.472846150747895,29,-16.538613550520065,-12.523891177316383,30,-12.313953858318566,-12.26331909019233,31,-12.394354703320445,-11.860617786252364,32,-13.273540589623748,-10.733089490502355,33,-6.471115090664796,-10.527247662883259,34,-7.130864165846063,-10.262389167453138,35,-9.882823508445528,-9.670671930946794,36,-12.359863037137844,-9.458327469508744,37,-11.870049491740472,-8.858403992341056,38,-11.917020844838026,-9.275548507197318,39,-7.314255972618449,-8.5503598475228,40,-3.7698322327142844,-8.393487651092903,41,-10.641584099682765,-8.246277326077236,42,-9.770632117223677,-7.59207606124998,43,-3.452032857769415,-7.61925069223852,44,-12.47357758758547,-7.25118685044572,45,-12.625045610992776,-7.184799939071743,46,-12.991608506015494,-7.525320112660145,47,-4.493951097425738,-6.843744992908051,48,-9.507879042740544,-6.790223842437384,49,-9.072251124646513,-6.841580743814422,50,-9.957920764427355,-6.724344823770386,51,-4.611680893654986,-6.987468480964024,52,-3.47623029663883,-6.435941380994953,53,-4.110888379807241,-6.465402474453682,54,-4.057051130144287,-6.949896549924199,55,-7.005715398389124,-6.270394818411182,56,-2.9874858389961765,-6.233470028037232,57,-8.06707810553706,-6.3146175211410505,58,-7.44447834486277,-6.3405759782268305,59,-8.569498387987835,-6.443053084358717,60,-2.4375803708573316,-6.1326569462174625,61,-6.47277657034789,-6.1097672955120075,62,-3.4650580892496374,-6.067624676904562,63,-5.213796338527593,-5.633321995441012,64,-2.8298102576813227,-5.8587624960789615,65,-1.6913079010049583,-5.69778086106002,66,-6.007386594492392,-5.632173526065852,67,-4.654804459533675,-5.792051880119433,68,-7.288107097068178,-5.641192005648944,69,-2.5369579137723446,-5.493916326284564,70,-3.8596006548062847,-5.401058923246436,71,-3.125670947995135,-5.565736069060824,72,-7.0635106769902265,-5.212229684724436,73,-1.8643361580192868,-5.386595023245032,74,-8.75235537898755,-5.5458400466728905,75,-6.395911880584027,-5.229013534781952,76,-10.058329028073578,-5.276885823932592,77,-6.721942712441855,-5.162981097010809,78,-6.843856111430974,-5.226578388625605,79,-1.705079526710092,-5.140617748836136,80,-7.378119969510713,-5.148397620895854,81,-3.281784480057624,-5.404814030223226,82,-14.601587749675414,-5.125767133934316,83,-1.0962972609262565,-5.130243436356126,84,-5.125106773234843,-5.079070984669601,85,-6.5672498092565,-5.233288148328321,86,-6.66970650708085,-4.955889065991522,87,-6.597348225248263,-5.081425048419097,88,-2.619627159672123,-5.045802935948784,89,-4.771117344095045,-5.132454377885996,90,-4.632979888077897,-5.190587487390732,91,-4.744316507945746,-5.244775426238043,92,-6.084450335804816,-5.02921675257329,93,-8.694550476110974,-4.867367542563144,94,-6.148640706867171,-5.08336031412423,
