episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel,qemodel
-8.733180858106111,-8.843519268710544,-8.924941315028171,-9.77036905375915,-8.44754467610099,-8.44754467610099,-8.44754467610099,
5,-104.47006056882302,-109.30613585017537,-10.081486350727397,-10.05873034316666,-10.087676158259873,-10.733109852291534,-8.35841274399278,-8.35841274399278,-8.35841274399278,
10,-109.09988186550986,-97.79697200391904,-9.85674028739104,-10.06248068386441,-10.223343905989022,-10.913191261028834,-9.57821681602695,-9.57821681602695,-9.57821681602695,
15,-108.81343350455438,-88.51061483209439,-9.937939630810861,-10.116901022509913,-10.226454278318327,-10.816409749507974,-10.176679499990701,-10.176679499990701,-10.176679499990701,
20,-77.83658897825707,-80.16186865173113,-10.21022810742961,-10.29469456395197,-10.347784653860966,-11.137173527281329,-10.127941552806565,-10.127941552806565,-10.127941552806565,
25,-76.05599941998628,-71.45472320998941,-10.39794271358288,-10.42738390180656,-10.804594275876115,-11.365018704660551,-10.112409876141522,-10.112409876141522,-10.112409876141522,
30,-71.26811766772789,-63.103101188436085,-10.082422022212803,-10.14113718718813,-10.441633645334802,-11.14851022839509,-9.665000876750208,-9.665000876750208,-9.665000876750208,
35,-61.63742521888971,-57.911234392113776,-10.263826403138323,-10.56884138096484,-10.537042385811011,-10.910920323125072,-10.027494023772844,-10.027494023772844,-10.027494023772844,
40,-57.186707639929814,-52.698513833844785,-10.686847628056803,-10.724720620248283,-10.643876042038007,-11.803391274207215,-10.37562503665406,-10.37562503665406,-10.37562503665406,
45,-47.880256764496,-48.101577850973804,-10.939148315515586,-10.9203518158449,-10.942351006315961,-11.86728178802096,-10.317635726168328,-10.317635726168328,-10.317635726168328,
50,-39.10104645977839,-43.453334803227065,
