episode,last reward,average reward,step0,stephalf,step1,step2,step3,step10
-7.400129676501707,-7.400333043035549,-7.548695329285033,-7.6189955306906505,-7.6894245590312655,-8.190732730928561,
20,-108.14845934284718,-112.14892699561928,-7.517528741171267,-9.351566794329864,-9.344550091497782,-9.406274074726687,-9.4419180589092,-9.626894845052243,
40,-109.81761440992759,-98.53547564557927,-7.615905641239559,-9.417431278002017,-9.378977372616303,-9.392079794653853,-9.415461185247803,-9.791251477325044,
60,-84.4553341781472,-87.7915026813911,-7.476093375367589,-9.793754889166241,-9.593349615713064,-9.665681088919339,-9.720157599282167,-9.849057318077723,
80,-68.3892678798608,-78.32541128682948,-7.750609881040609,-9.91372262214374,-9.70156317407705,-9.75694373017738,-9.817524823724767,-9.981234723579949,
100,-79.58125529800483,-71.56317210396513,-7.756261848430514,-9.835481396172886,-9.677072556069161,-9.750665584362507,-9.760570878519404,-10.177449471081342,
120,-72.37474929801894,-63.56857202803807,-7.862501879696232,-10.154154763340575,-10.03936121264819,-10.080984667746774,-10.146864592856417,-10.079854336654192,
140,-66.74816892116753,-57.74533565027513,-8.052036563667597,-10.244949799395592,-10.16753172226751,-10.214288860143968,-10.334362559771858,-10.326350125871466,
160,-62.51456614525057,-51.6249657695556,-8.065946194511321,-10.619517979380756,-10.42954233904042,-10.472882731198974,-10.491829012072767,-10.589042795915102,
180,-48.1016280309097,-47.62452562206179,-8.15788211601881,-10.5240703352226,-10.349508774891449,-10.416279334218926,-10.55191783352956,-10.550335246985268,
200,-47.04293773653983,-43.021157641445896,-8.317303924818717,-10.6099409853057,-10.398751871847946,-10.429622156539507,-10.454758252669826,-10.782356548776205,
220,-42.10838180308157,-39.18374842029724,-8.160906426570746,-10.603206971090307,-10.459949256979879,-10.490984943716086,-10.634299414043365,-10.79036097766206,
240,-42.53608000728447,-35.944973322815244,-8.317739344855319,-10.833764104446619,-10.719019754310464,-10.692196285300234,-10.745663593581275,-11.064119641031388,
260,-36.11531346965645,-32.81818190394951,-8.24256907589375,-10.618635902626963,-10.42894564456152,-10.546997239180964,-10.61532125743509,-10.970017007415516,
280,-30.09846048163411,-30.300271320923006,-8.45729702343246,-10.938956674852172,-10.719229753026465,-10.748713546916765,-10.693878261499812,-11.138477228645668,
300,-20.768809935350575,-28.39994642833327,-8.548250713957593,-10.943209872358036,-10.870802295991922,-10.860486541935142,-10.876186985454304,-11.201105307738262,
320,-28.207482371580078,-25.9879403774759,-8.464345473303784,-10.969075959787451,-10.738700388423421,-10.844038011060542,-10.861390605832613,-11.160092801318326,
340,-29.920621098072207,-24.498365922707375,-8.327108120259544,-11.097318232060333,-10.961888052698036,-10.960017649067954,-11.004676534946253,-11.16313760470129,
360,-21.0571348053589,-22.800436565761682,-8.348983029585149,-10.940651465961114,-10.809114012759474,-10.931602622725974,-10.955455512715801,-11.165988995688327,
380,-22.352522692238566,-21.34822113465565,-8.530743470215418,-11.235178176332933,-10.871766921132918,-10.744941769662404,-10.77856842894781,-11.108540083984003,
400,-16.421167176443937,-19.95393747200265,-8.354119524092242,-11.102299943901416,-10.931907167174236,-10.965436035120021,-10.996464693781244,-11.12757442702167,
420,-21.968042094071563,-19.10931947563634,-8.271186406300194,-10.988645453370852,-10.849821374920552,-10.893661196586148,-10.947130963330872,-10.994197420403339,
440,-19.00451329498321,-18.022183590648844,-8.157260478115845,-11.031203478525638,-10.78818470178119,-10.836552541953004,-10.938297330934319,-11.324502179812265,
460,-20.554352143581863,-17.036973593045786,-8.166723676740059,-11.136431390387258,-10.978368135161116,-10.911267436656473,-10.865784766690998,-11.258271543603762,
480,-12.709020924863252,-16.172080468123756,-7.971701891469546,-11.142663064072016,-11.180508934460201,-11.280565997476364,-11.274862313665778,-11.402615028319431,
500,-11.908631110507393,-15.35090177683289,-8.174507384145786,-11.103916855595852,-10.896815166378985,-10.894509001082017,-10.89110105920408,-11.11945066817264,
520,-12.632752464417049,-14.439530932679414,-8.122511078376128,-11.036508435303796,-10.877453735667254,-10.982291311840346,-10.968513954534899,-11.301729374843829,
540,-11.870583632063859,-13.86216402520508,-8.340327703251225,-11.179107261046271,-11.08576670650908,-11.121457229659281,-11.199165519532905,-11.356913528477126,
560,-12.18922033039995,-13.143079392924172,-8.116556129870299,-11.326848232862424,-11.216659465709608,-11.17356029015485,-11.172954953774134,-11.284875490574839,
580,-12.913129295739346,-12.789309965281099,
