1,-715.3681644158672,-633.7284387883522
2,-642.0391055827012,-620.7638913427558
3,-645.5334833406905,-600.399972683003
4,-436.4545036208937,-539.9744363580998
5,-518.0293613007311,-541.6592229538694
6,-498.45427814641306,-484.35823554454504
7,-431.96043204669854,-469.16965150132853
8,-545.5075963852361,-447.6484776675484
9,-363.9933752139814,-418.962897007095
10,-385.27915694587665,-355.6918076994716
11,-323.9067569490173,-369.4536118061338
12,-169.74957858500866,-342.66484854114066
13,-226.9356863610617,-256.8033226313791
14,-205.43999022097347,-277.4114168742251
15,-395.6870983208159,-272.9741656494179
16,-174.33164214970725,-193.68946995455605
17,-84.10407384777359,-165.543380155477
18,-138.25103874259403,-107.79397536140328
19,-210.32965606850686,-126.06076992725289
20,-25.68862549314961,-79.05431775523041
21,-76.80525315891508,-50.37530383046665
22,33.493150160656334,-24.369506492360586
23,-8.556422697234096,-59.678172217476146
24,66.2751958576764,15.051604700389504
25,88.07417059766334,40.989466221953506
26,111.99864250392588,62.6063523034437
27,179.82508387410658,81.75950429169644
28,185.59059892888916,112.6517545354125
29,45.87258483623072,140.3416792943299
30,93.34020951635198,150.08171594198552
31,245.2377364058659,184.67133021242307
32,343.2691454843665,194.75987675200744
33,356.2014773311567,218.14645099374698
34,254.92185035837326,256.58464795113656
35,352.1860829666577,320.14477466629245
36,438.73724640923444,349.21961285401056
37,-450.4723817488171,276.8161928223444
38,408.868361630169,405.5667656958232
39,350.2520410129615,422.982039125367
40,442.5721282524358,469.5112374009579
41,-45.789514537621244,508.88629569948336
42,631.9647549302741,560.3545702180571
43,-78.35985985378849,496.3772637017581
44,719.6890093057143,671.8436507997366
45,730.361013394677,607.1462876173229
46,483.89690005061357,619.238784808417
47,722.1132779144268,638.8019031081941
48,827.5900959313419,782.0250388249838
49,-99.7724085301199,668.0489038354758
50,1002.6029137775387,843.8478600662588
51,965.1795330792028,802.6812954453286
52,947.6971475637091,779.6800649348268
53,1076.0606780006774,887.9824387855588
54,637.4017686498271,832.6184382564629
55,1003.7113380889344,935.4581509876795
56,1124.5428372711553,941.7322730756899
57,888.9216841258711,909.4510035569909
58,948.8954333202344,1014.7368072661284
59,1063.975066534186,1062.627443956811
60,1184.3266904870252,1028.7296325710481
61,1208.232909742935,1180.2750919941059
62,1114.5844042132721,1037.1128505783072
63,1215.3383335726687,1126.932655183604
64,1260.9183526158229,1085.3065009669342
65,1409.7216693461282,1201.201246013242
66,1335.5073306595925,1146.236089171979
67,1331.5427405430416,1292.4433595574587
68,1482.56688028185,1341.5205353436227
69,1343.4625395951189,1382.6287068123102
70,1456.5929468711947,1332.890237127392
71,1674.3355468937436,1480.4788737877939
72,1460.793035876503,1455.0561475939087
73,1367.681276484899,1394.988577509203
74,1681.0586596661376,1534.888090485537
75,1546.0519555007247,1474.8125696196118
76,1502.7421476134693,1588.741677644477
77,1641.5063329111738,1422.2471338605794
78,1710.933700884005,1539.415852640633
79,1317.5893400921623,1601.6835532718446
80,1846.5246629895018,1651.649032328856
81,1625.220421780973,1587.8195134779523
82,1713.038390324193,1648.460678018398
83,-2.9386279900691816,1521.6938877577074
84,1719.39308527277,1699.6309537039874
85,1729.6828427924452,1650.0220058397488
86,2044.4718194623645,1579.6022988459365
87,1945.3953701118612,1744.4585775450525
88,1904.7123008519077,1875.2680806877406
89,1782.7768178929014,1819.3771992671848
90,1816.340306478521,1552.800116402246
91,1886.32978994991,1825.0883176465309
92,2025.1598000970891,1701.45081744771
93,1924.4495656127795,1904.7396807350815
94,2053.080181786856,1881.6634097256722
95,2236.17068951898,1970.8232541627995
96,2032.4468508465582,1988.8699368938128
97,2013.915873415408,2021.496443353887
98,2053.0319271984945,1959.1486084670937
99,2136.300193714425,1738.4458835809885
100,2169.926345950854,2107.413707262343
101,2250.453289216008,2116.7458093183945
102,2034.7656115484217,2111.1651719200217
103,2027.7117183256755,2112.83984849235
104,2133.4233863727445,2178.372974028358
105,2352.0245547512004,2227.622756951777
106,2142.928697477137,1974.2287104392071
107,1998.4753118413553,2188.1146971245084
108,1916.2176750657686,2171.7296608853035
109,2325.2792483184494,2186.6430550959994
110,2266.5572100560225,2138.6923717369245
111,2412.4737244085377,2236.8635916170415
112,2173.4329856673444,2193.8282069128477
113,2479.515711648894,2263.219681653404
114,2177.8454232085587,2244.5046006127313
115,2316.1417114799756,2273.0158849931768
116,2344.6833565189577,2309.6931188807753
117,2405.117631528256,2334.3997586526198
118,2287.5936354790056,2273.101355771818
119,2405.316231918756,2330.940468091151
120,2420.624395824016,2432.0686212240416
121,2461.835415486933,2383.560741206246
122,2676.6107018691814,2361.0961800809964
123,2253.1163119057314,2460.746283238493
124,2360.536951173834,2414.3551098396138
125,2413.1752024081466,2288.739769030409
126,484.07770269620767,2245.1307569298256
127,2673.257906918111,2403.4187503232597
128,2808.9837446958454,2476.283552879756
129,2328.8683461874903,2430.028570262088
130,2484.058285675499,2423.3991367644685
131,2448.2528602523935,2490.7751869478775
132,2471.402540640175,2476.459681584479
133,2389.555861635592,2493.146978484517
134,2563.6689663397788,2523.868593970649
135,2884.8660535918075,2525.098547581601
136,2604.5057160197084,2530.293944796942
137,2298.598476235924,2516.2902113056107
138,2428.272756911241,2512.580164847546
139,2396.572938005485,2496.6226074006913
140,2607.916605249016,2561.901464559445
141,2491.65152521126,2561.348045014015
142,2254.1903168329923,2494.0545938190216
143,2477.089082562657,2551.8324916101205
144,2739.0254601896672,2561.927656611088
145,2674.875881689791,2598.0202750579674
146,2704.34444872979,2581.666856596168
147,2624.778670543835,2630.044016477694
148,2664.202264192296,2626.8426061423424
149,2598.295276188244,2616.4719209499494
150,2608.483908946697,2592.5464451734174
151,2893.26491152558,2644.5462847367494
152,2740.755741368141,2686.694745391978
153,2802.8539820869773,2592.9126102073606
154,2942.6157650987006,2694.193903761392
155,2894.4671889289934,2680.7241205843716
156,2818.3842821947246,2714.5861583744845
157,2901.1432252340046,2768.924662631
158,2985.0636842033223,2783.4245168405328
159,2574.6371197755766,2702.401324357033
160,2908.551442382943,2693.319714170291
161,2876.3013913138584,2886.23531692925
