episode,last reward,average reward,step0,stephalfstep1,step2,step3,step10
-7.330634010585274,-7.330853999397422,-7.482780585542915,-7.560020241453108,-7.624240323772148,-8.176819470594532,
10,-102.24708635138795,-110.26290842386246,-7.268608191318598,-9.62392445653106,-9.77492706150852,-9.784271181413501,-9.87745873170449,-9.63141075430265,
20,-104.56330376893038,-99.26310808035281,-7.84777619429919,-9.466391700918582,-9.609201648390496,-9.540051212188615,-9.550728942307938,-9.734517628087072,
30,-82.26087191454596,-86.59355285176196,-7.816638935258404,-9.791431863031592,-9.74098399578679,-9.772286989146957,-9.860126970466897,-10.090647051358028,
40,-63.740698149619206,-79.0236562203934,-7.73924939489858,-10.073762548098868,-9.947664661318239,-9.996823500816442,-9.972634962121765,-9.882300407317622,
50,-76.59030862167185,-71.33925187971909,-7.9249975691336845,-9.806258043768704,-9.711017153926063,-9.76871642577593,-9.80770728739465,-10.239840577584832,
60,-73.13004067062595,-64.01618504786629,-8.075664672607331,-10.417496196842485,-10.136650266114966,-10.292911939467494,-10.383680422565725,-10.31463866074757,
70,-66.83065897379474,-57.20970755337569,-7.899303825807686,-9.835514302898625,-9.773262659746868,-9.69613612044137,-9.765024509919689,-10.40639346594167,
80,-52.74827686281144,-51.60494767292008,-8.284772170832428,-10.418846699259861,-10.236523690396815,-10.359620244811053,-10.45446932193348,-10.441659541734337,
90,-43.25841384767207,-47.114127481068564,-8.056458397743985,-10.405404567136337,-10.414813194767143,-10.393054237160753,-10.454647032241041,-10.539482489592842,
100,-46.6825734353778,-42.82564695895396,-8.308634934439668,-10.541384115725437,-10.48817328419217,-10.385724324644857,-10.47889467789114,-10.588421864823157,
110,-37.59146114487441,-38.606872780907494,-8.340274512195611,-10.796755667128464,-10.374067380562165,-10.542435918615807,-10.629274780529071,-10.855715707900751,
120,-41.777912409434705,-35.836506691712934,-8.23007958800749,-10.796936083391643,-10.766348554041826,-10.778603261085339,-10.78944099817817,-10.96186394115051,
130,-28.60177027100975,-32.74790122703299,-8.784273735204565,-11.160722755397623,-11.022536080815184,-11.062779652593731,-11.111871262891452,-11.18082312068352,
140,-27.27278429664672,-30.245418776602424,-8.480994597018354,-10.970651237990474,-10.639717646591647,-10.643157040602553,-10.702243880337837,-11.18287412884291,
150,-19.443299710713152,-28.03849825436418,-8.55372005380918,-10.937443430343336,-10.82916402935986,-10.928238510530436,-10.963777207410892,-11.23327018540812,
160,-33.19292542597526,-25.6953027705847,-8.595825787876576,-10.936904822529119,-10.686350126187225,-10.816571383700412,-10.808857711628127,-11.274838712201783,
170,-26.179326712994307,-24.33692587911983,-8.440947649899675,-11.168641805474223,-10.819351824752092,-10.857956758429278,-10.905659894822218,-11.28229293635759,
180,-20.354215336532032,-23.077461364814877,-8.361267387039284,-11.059995436950542,-10.857221326290196,-10.98315365163807,-10.850922738729716,-11.328362415328106,
190,-17.34537986757888,-21.309103984824944,-8.963183835898816,-11.112704476190766,-10.981096148090007,-11.158411096056172,-11.20303723472899,-11.48916765474072,
200,-15.790707703056615,-19.75130196706421,-8.486147096997257,-11.446107660246211,-11.289897647172085,-11.343925262416157,-11.372929611812422,-11.425130010422965,
210,-16.482700447722806,-18.84296628509175,-8.48688713267859,-11.371349976091023,-11.360281343329197,-11.422323108243862,-11.45405965369016,-11.484015408881222,
220,-23.33060320322055,-17.978676329833505,-8.375148404909236,-11.59956705318152,-11.382210150171872,-11.538663063016823,-11.709999963425087,-11.568618541821154,
230,-21.3682016001132,-16.897640051017262,-8.423795210470342,-11.28886581146252,-11.159675119135805,-11.342781008128979,-11.403547205467612,-11.590922607772118,
240,-17.886366145775753,-16.045520156645967,-8.36045228475429,-11.373086811029282,-11.172185796722104,-11.13785732295101,-11.142311366036726,-11.695414570873194,
250,-13.968581051366378,-15.747722198023082,-8.248814739229088,-11.699402802031964,-11.511533479408428,-11.48889845318773,-11.529065921819546,-11.749268286409196,
260,-19.52682785164311,-14.776829354779633,-8.772252093269081,-11.338605180317831,-11.153124951684802,-11.190394705180005,-11.275772813364489,-11.988142000932044,
270,-15.523330961466488,-13.799126541000273,-8.450286907899425,-11.63602675264602,-11.369780014348537,-11.382907480463931,-11.423688639235023,-11.473498167619823,
280,-17.023536114921285,-13.172356768576316,-8.558558742781432,-11.659758837612104,-11.416021757545355,-11.421054408460211,-11.43877723116978,-11.71445923084932,
290,-16.38041761237937,-12.645725417224353,-8.141715112628711,-11.86311684905518,-11.695195886013002,-11.866975474053804,-11.715003405330757,-11.643226675667156,
300,-9.924161116625204,-12.57578137263036,-8.271382454187561,-11.501262528822046,-11.525178851463462,-11.579484869924839,-11.57084984013435,-11.801215312224302,
310,-8.442614064298438,-11.99394915452668,-7.915031964257078,-11.428353188845927,-11.293507098553212,-11.341054961694057,-11.401253784898888,-11.868158500022911,
320,-11.24861628192241,-11.479502621224533,-8.00976083628789,-11.40458108152986,-11.433582276793345,-11.513795182464726,-11.595844125490192,-11.88631092043393,
330,-13.250552247610567,-11.254818740547112,-8.125859648665477,-11.667745255391367,-11.250080984022865,-11.323161484953646,-11.4955353403493,-11.855170148476835,
340,-11.92702870015842,-10.967563673865833,-8.186245684508714,-11.267563665661031,-11.363916026497316,-11.397725027239435,-11.275045605059736,-11.609369096380664,
350,-11.697222324135192,-10.581081950209235,-7.923410133459629,-11.404385203643999,-11.3037155599469,-11.435430705012939,-11.548358227186792,-11.840390465064662,
360,-7.398599730882321,-10.021816366061648,-7.911495406601956,-11.249910479843884,-11.08364744898182,-11.227258971282223,-11.203027909827265,-11.44913288722684,
370,-5.3752193904896135,-9.661559782486389,-7.602424037124424,-11.061731261519721,-11.134967219177136,-11.173440362743808,-11.24695230941476,-11.457483016718726,
380,-6.720158505387056,-9.652341664390075,-7.852375823833988,-11.271193177662951,-11.355232949305648,-11.412542172138421,-11.53141528522607,-11.966120113318853,
390,-10.122001950653251,-9.100263948595003,-7.604980551748927,-11.247144639249312,-11.191963528419421,-11.292486268754706,-11.47227026019251,-11.893165613491538,
400,-7.253952608965449,-8.859534445760442,-7.708247391608781,-11.425648630703648,-11.288968636763599,-11.341875110425635,-11.434853977425536,-11.6628918303549,
410,-6.79684108299596,-8.806679155632684,-7.670791726580727,-11.896225908406237,-11.95997403268171,-11.802726658902573,-11.726821326636665,-11.756508871915361,
420,-14.679335088181048,-8.800785327243453,-7.841293772885515,-11.422151747561493,-11.497772218495767,-11.499190496758287,-11.53164313628843,-11.63404498522399,
430,-4.005096994489022,-8.586786700579456,-7.755222060412072,-11.329628829064006,-11.214022616672956,-11.260070084632066,-11.385410345475197,-11.87308971961971,
440,-5.446612560440347,-8.047277118881356,-7.694125195578107,-11.089254602941411,-10.945167079066257,-11.081975685690214,-11.221009288193414,-11.516673868055285,
450,-8.57525578056209,-8.490350677525825,-7.682627131692008,-11.234956172602478,-10.927133629948576,-10.985099502324369,-11.05612264552289,-11.287154546046677,
460,-13.50914557734951,-8.019075865593617,-7.830668502874076,-11.010626071787058,-10.856584073346168,-11.128093340195887,-11.079877624540757,-11.417256404871083,
470,-5.42775580166329,-7.892716976965288,-6.993556537208511,-11.055091912937304,-10.866505275403657,-10.857859560999454,-10.982837132214069,-11.086393029601059,
480,-6.025760970441236,-7.643106230226242,-7.44859851712599,-11.144883255394827,-11.056294186512849,-11.119196054299167,-11.073976420389396,-11.334199119419637,
490,-10.38423320373259,-7.543277958618106,-7.3411737554132355,-11.076074856701586,-10.943328617854561,-10.978799326132524,-11.004171510312716,-11.120146847480006,
500,-5.6033948729858905,-7.427843263674048,-7.474950816526437,-11.342511928133474,-10.956121139096073,-11.003773369661943,-11.058363401858962,-11.345538302915296,
510,-6.468353894919523,-7.233585809770357,-7.263437637858531,-11.26179024332765,-11.069011806321575,-11.251086357879018,-11.123575225337287,-11.656610393499916,
520,-2.9944737931840124,-6.9883140190357445,-7.056695003656789,-11.238687936325235,-11.057859947003385,-11.145178452424727,-11.16785196561866,-11.677731510108275,
530,-4.395460519007679,-7.017618034190694,-7.244843420341542,-11.144278500140903,-11.043328593777554,-10.946613141011209,-10.91417065619979,-11.30585467253775,
540,-7.332405566417503,-7.27215467469752,-7.352791769760074,-10.905414436476178,-10.600153258063678,-10.676615042897291,-10.673871562096046,-10.961746529034382,
550,-10.666863619787474,-7.2481346516099086,-7.392398054791539,-10.992360381084884,-10.703031550190744,-10.859905278961289,-11.029508404964213,-11.040466916606562,
560,-7.313115497744272,-7.117127516071632,-7.276759966506342,-10.752450145457551,-10.773810848141007,-10.865411425515875,-10.925318973558598,-11.065947278520273,
570,-3.1769057772853597,-7.084143171172188,-7.256614809813354,-11.400561687487581,-11.297888956206165,-11.21792377179944,-11.315702760204596,-11.774044754493882,
580,-12.90927049191896,-7.2310774742124675,-7.345528515175086,-10.977185004983305,-10.827948995311647,-10.849667922303404,-11.015102868796864,-11.344931516120035,
590,-8.671068829339536,-6.775374600467981,-7.291371251628472,-10.565289328415938,-10.481950011163775,-10.520496453864606,-10.635077603075016,-10.692603801195606,
600,-11.0077679816238,-6.303444270265178,-7.301616330139076,-10.440283933939115,-10.568752799444674,-10.629018675249227,-10.595832294290064,-10.914183787932402,
610,-11.96964447992658,-6.648143368243235,-7.100263774085837,-10.703657029330401,-10.651569939565444,-10.666108559184165,-10.678789057888741,-10.993326560584876,
620,-9.5032156317246,-6.64224361578353,-7.163740190315792,-10.654198582933597,-10.65721673738796,-10.663320812305548,-10.68285274863983,-11.140540649391474,
630,-6.692711373839821,-6.225775706607785,-6.816088666689298,-10.66122718287627,-10.952445438081593,-10.922554827143541,-10.905470297410766,-10.934646988445355,
640,-7.30937427385407,-6.6601860709195435,-6.803119932254876,-10.806036897817467,-11.036269829866063,-11.04461989941263,-11.155997875637123,-11.262984940242596,
650,-4.712253873537147,-6.8866645938841655,-7.001622641469019,-10.827132353850251,-10.888072247210243,-10.86328499834932,-10.9716390592684,-11.343387689904665,
660,-12.196999625909136,-6.416715182582165,-7.080989688748717,-11.304946434391162,-11.17372384505476,-11.146679581164811,-11.243085602118319,-11.565303810000811,
670,-3.7336828489164997,-6.674419985922559,-7.0364531412157065,-10.806045705162866,-10.835279981712217,-10.881401609002618,-10.939168073776674,-10.971676709048293,
680,-5.138088057050833,-6.512635336336703,-7.323231568677011,-10.845856559870652,-10.708995182913393,-10.942797668538383,-11.055957289216758,-11.367640071870309,
690,-9.02009370318731,-6.219242562930684,-6.845745648813753,-10.950026382548037,-11.007588442363858,-10.93079748065839,-10.986779147312882,-11.39358360214125,
700,-10.107881139671173,-6.570279060210974,-7.206957135273284,-10.842690834462681,-10.761393069143573,-10.837199571842438,-10.777332676681002,-11.472526570213196,
710,-5.520656094857947,-6.252919551062975,-7.0549200269374115,-10.836300525970907,-10.71021703239287,-10.7532148231606,-10.80401631370039,-11.078928980491774,
720,-9.492892503094547,-6.114799501286134,-6.545150342783608,-11.002255271697777,-10.74581549917917,-10.800472175626044,-10.953906934282397,-11.522063180047661,
730,-7.971768975641294,-6.481541169327268,-6.976629591974694,-10.649854215544401,-10.595832283875215,-10.672823563840128,-10.772847420638548,-11.213055841856994,
740,-2.6196273643932164,-6.73381412109872,-6.847814755130328,-10.948376962511764,-10.939089678310099,-10.941164494616617,-10.97127761637714,-11.19206659521703,
750,-9.660777136504858,-6.134985775918044,-6.640400632347192,-10.864823768778315,-10.75632273480019,-10.76969917577134,-10.841480687886495,-11.191570242169885,
760,-3.0970264144355784,-5.979553611781004,-6.742740867841456,-10.60736589443088,-10.432559298843074,-10.468855210306623,-10.40316472799043,-11.074073120054765,
770,-5.454943736547346,-6.165996628950339,-7.350221190778151,-10.753735682570802,-10.611110931896398,-10.757879146349849,-10.749428118969687,-11.106832159296687,
780,-7.644963605030542,-6.171358441265501,-6.813098680951802,-10.486872422010803,-10.512070575588737,-10.631111679071113,-10.664571578277945,-11.116323250716267,
790,-10.355631527681046,-6.092891457392632,-6.6953532974505325,-10.616761575804558,-10.522930510712756,-10.690598291551733,-10.760894671852492,-11.20447124691215,
800,-1.7652006705664194,-6.2186098224081645,-6.885482775711013,-10.9760386527594,-11.154026771055163,-11.26399150216285,-11.25633050170092,-11.466577807417414,
810,-14.516459270517505,-5.712480899481514,-6.687695513448726,-10.86238971309328,-10.604294845948585,-10.7477275073852,-10.872550126544931,-11.241875572386622,
820,-2.710629348680936,-5.921027014918112,-7.1478069458754145,-10.897420838106997,-10.808567774812593,-10.901476569480938,-11.02297572662444,-11.340321683299335,
830,-4.832919114310001,-6.226877994189785,-6.854074702039028,-10.809163210287652,-10.6379662319094,-10.710380242480118,-10.936745570951471,-11.36882905545852,
840,-4.493166552826133,-5.996827667026542,-6.274015468987551,-10.658297636594822,-10.516207265238451,-10.664979295792568,-10.759878513235705,-11.415926023275016,
850,-10.87336940946062,-5.850078715174156,-6.757404548541976,-10.980083221291787,-10.85428437693541,-10.871966470740938,-10.846798003092307,-11.047154609984744,
860,-11.700580896010726,-5.79618744335101,-6.489832057433751,-10.575239809582826,-10.647396100389592,-10.802586423455685,-10.943369232849593,-11.17182470998511,
870,-7.28138491327815,-5.581158596355335,-6.577534695829558,-10.819890993891148,-10.931432920468328,-10.978599498691453,-10.952231510853377,-11.410215535084252,
880,-4.846152881464438,-6.196540080415357,-6.836793164606004,-10.609235417342624,-10.429520019045277,-10.600006640864507,-10.803614955835556,-11.264239214722876,
890,-3.5651329225556454,-6.086956967119204,-6.830839647742118,-10.663866402048278,-10.459416644111453,-10.477815738722429,-10.48724267071435,-10.897365325925033,
900,-5.629611724030131,-6.180873425430713,-6.6227967038117965,-10.779457820952665,-10.78724823293324,-10.870603009576609,-10.95854087880711,-11.307403777643279,
910,-3.667933567776537,-5.8862629227899,-6.465062355193423,-10.640690074487908,-10.613755484074272,-10.654271583972003,-10.660703255234726,-11.416155285489074,
