episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel,qemodel
-8.285744766060182,-8.501869791470993,-8.59109102034546,-8.698438676402438,-9.495151909927898,-8.286011814314552,-8.286011814314552,
1,-100.48111804126562,-111.88489527156058,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel,qemodel
-8.185894870681746,-8.430935404791072,-8.547118522509143,-8.654061320726646,-9.549711566877845,-8.18576837422069,-8.18576837422069,
1,-119.01330453425165,-108.6626777916899,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel,qemodel
-8.117747567040558,-8.340612037389636,-8.46971071388969,-8.587285226197844,-9.474420397455052,-8.118220780137195,-8.118220780137195,
1,-127.55777090604592,-110.91589835860313,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel,qemodel
-8.314320541166888,-8.58603055843193,-8.678230445530312,-8.769857657049151,-9.558058156529285,-8.314240626164734,-8.314240626164734,
1,-105.02490183805986,-110.74638557605964,episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel,qemodel
-8.110592526152942,-8.349220845599529,-8.459147231639548,-8.587877629879827,-9.345354578157512,-8.110523188412778,-8.110523188412778,
1,-115.67486001055794,-109.25302347966579,-10.08166564426656,-9.851796741579907,-10.009996169030408,-9.85317888143104,-10.317027753110281,-8.321319248934804,-8.321319248934804,
2,-104.42226415128198,-98.09198414883933,-9.622418881098763,-9.710074568615237,-9.89054848981357,-10.070645482684665,-10.56591237678915,-8.18749082543521,-8.18749082543521,
2,-107.60896128615607,-98.90712838688943,-9.704282818643316,-9.742620749459078,-9.832491107241783,-9.92825772363161,-10.532098379476171,-8.335320004734974,-8.335320004734974,
2,-82.33420927610683,-96.4830155420531,-9.819140401430186,-9.751402437565641,-9.904392011225578,-10.092316615533015,-10.780559550179545,-8.114687558070449,-8.114687558070449,
2,-103.57596355813483,-98.34206714890492,-9.881545724242374,-9.784022461471153,-9.809379998358114,-10.03143498118665,-10.863135668067923,-8.168717713019495,-8.168717713019495,
2,-98.49842061581013,-96.83949894617466,-10.05882878687803,-9.869266158582912,-9.980734140265785,-10.11923874298945,-10.454117018337467,-9.652033127860518,-9.652033127860518,
3,-71.05118725994349,-87.30283923026474,-10.096919169388006,-9.940181528511996,-10.005000063636693,-10.046584840435692,-11.133525834355359,-9.547706943173536,-9.547706943173536,
3,-93.26691559535679,-86.9645431838345,-10.148418778211411,-9.92144135578218,-10.08527459045585,-10.246030746594187,-10.70547490147761,-9.94315679596777,-9.94315679596777,
3,-102.38185988863908,-88.10694992403893,-9.941880804716579,-9.902890592515288,-9.983422441426235,-10.225900831382503,-10.855335526259475,-9.838525359702142,-9.838525359702142,
3,-79.59450451106765,-88.51371317629075,-9.784948960150471,-9.759295710623515,-9.782399142379353,-10.003010209834526,-10.641937641002107,-9.356594920589401,-9.356594920589401,
