episode,last reward,average reward,step0,step1,step2,step3,step10
-8.267598980514283,-8.515895081333683,-8.633262348481118,-8.749839198458137,-9.553285895060233,
1,-108.14845934284718,-112.14892699561928,-9.571796819567224,-9.61560366602662,-9.729584721366976,-9.830502318749076,-10.431221691447238,
2,-109.81761440992759,-98.53547564557927,-9.65350807138515,-9.661391454454435,-9.724372407589623,-9.806697159655744,-10.592585721057421,
3,-84.4553341781472,-87.7915026813911,-10.004936102053277,-9.80457533420318,-9.938776481687231,-10.054841435506395,-10.654271684901763,
4,-68.3892678798608,-78.32541128682948,-10.03666616021174,-9.947012393547112,-10.068019408520637,-10.179964690516398,-10.801694539458456,
5,-79.58125529800483,-71.56317210396513,-10.104360131279375,-10.002757488734257,-10.13242079725754,-10.165688506459729,-10.952644998150882,
6,-72.37474929801894,-63.56857202803807,-10.345390413295911,-10.32191077857799,-10.423952263035849,-10.542042655571903,-10.909763090609006,
7,-66.74816892116753,-57.74533565027513,-10.444582794914021,-10.398071933332673,-10.504894711476313,-10.667802937467199,-11.167492253683887,
8,-62.51456614525057,-51.6249657695556,-10.821669006443777,-10.694467945627371,-10.809292181156511,-10.893304080238188,-11.382103929912482,
9,-48.1016280309097,-47.62452562206179,-10.823767049443644,-10.652578208000419,-10.780081153766725,-11.01301920462337,-11.499383912965683,
10,-47.04293773653983,-43.021157641445896,-10.884477661624105,-10.666724421212507,-10.746449122372946,-10.830863451485216,-11.551185735007136,
11,-42.10838180308157,-39.18374842029724,-10.849200684345853,-10.756708590191943,-10.821206765097445,-11.024285937004663,-11.625982235247097,
12,-42.53608000728447,-35.944973322815244,-11.082048639241357,-11.004313298669661,-11.019818455025899,-11.134770616107302,-11.830519989473155,
13,-36.11531346965645,-32.81818190394951,-10.91428118291849,-10.802163908608176,-10.973239863126034,-11.086733710303811,-11.880622872635104,
14,-30.09846048163411,-30.300271320923006,-11.213191562780251,-11.053552785836915,-11.159474332598686,-11.14128303948957,-11.937518218604136,
15,-20.768809935350575,-28.39994642833327,-11.356740803597576,-11.272233672844965,-11.314127186886106,-11.367325747704045,-12.031797905579971,
16,-28.207482371580078,-25.9879403774759,-11.23006171099161,-11.056933947283818,-11.21130652879108,-11.290566559687157,-11.98123260781858,
17,-29.920621098072207,-24.498365922707375,-11.386122515720139,-11.223744715501018,-11.284079249044552,-11.386001247748808,-12.044542834058781,
18,-21.0571348053589,-22.800436565761682,-11.230051556721136,-11.15724138781151,-11.345799345353324,-11.451371999619894,-12.04800225648035,
19,-22.352522692238566,-21.34822113465565,-11.625329953679651,-11.319371836880869,-11.205732958606584,-11.280862567252143,-11.965118531007755,
20,-16.421167176443937,-19.95393747200265,-11.414697991137379,-11.250230200026564,-11.367539050131734,-11.459585170563022,-12.05720645864001,
21,-21.968042094071563,-19.10931947563634,-11.334876608422618,-11.253264775905144,-11.374102531524779,-11.49548617334551,-11.922402365770234,
22,-19.00451329498321,-18.022183590648844,-11.315839340477835,-11.103728018767809,-11.18383452855766,-11.36021313673787,-12.198445375100036,
23,-20.554352143581863,-17.036973593045786,-11.455400337141182,-11.368142095429963,-11.35519447726497,-11.339983839254725,-12.09477196098947,
24,-12.709020924863252,-16.172080468123756,
