episode,last reward,average reward,step0,stephalfstep1,step2,step3,step10
-7.183782504015263,-7.183985082079835,-7.32561965126638,-7.405174836124064,-7.4709541437069324,-8.000082599892492,
20,-117.24397205459766,-111.57509230702539,-7.639736268395952,-9.34507673829433,-9.358958163421338,-9.348256229483017,-9.401958930896484,-9.65268652280469,
40,-87.84455323907876,-97.32326951697573,-7.582309798239825,-9.549108924596592,-9.484661021656063,-9.561892633448306,-9.604553915422432,-9.61188369390411,
60,-97.5975038035785,-87.61612042691794,-7.6028366055414605,-9.698001301135264,-9.600763244028707,-9.723977983591858,-9.734923481871549,-9.906300315760742,
80,-78.7640869110844,-78.1807123680419,-7.726599389046639,-10.010186666525966,-9.848075329491687,-9.856945595268405,-9.90151794238283,-10.05869061441636,
100,-76.3591741243848,-70.59258305152301,-7.9168006261441155,-10.147507959296844,-9.965294284952163,-9.942814573933298,-10.007301521146283,-9.988984066505273,
120,-74.16963685589803,-63.38675171941493,-7.961513905591721,-10.08448206361065,-9.956973823289859,-10.032366525117455,-10.014295697974253,-10.288928841275556,
140,-53.61238867301953,-56.82814710344067,-8.127933237081042,-10.353028535089914,-10.236194174752473,-10.178788197853901,-10.24381457434066,-10.323309261213769,
160,-62.95043926098083,-50.663055157433874,-8.19667245174591,-10.313676456949786,-10.058634603441266,-10.155946522805573,-10.25820914102169,-10.583466881953834,
180,-46.435303770667836,-47.66795603445299,-8.218831197038847,-10.282949759487026,-10.196088447640966,-10.25845639395997,-10.319993503316248,-10.447574343540927,
200,-34.34631881225005,-42.707135379572094,-8.294150700278948,-10.491111984337806,-10.261258422843238,-10.286958605820853,-10.42295458084689,-10.782921094834348,
220,-50.28043616367842,-38.99541173401389,-8.243611376712892,-10.463313921095782,-10.381067987749402,-10.416209924153621,-10.473314212538346,-10.70957226881106,
240,-36.23602119287364,-35.935342008948766,-8.156833627171233,-10.613639627205762,-10.537780610153414,-10.507891475588188,-10.550617061864287,-10.754688816033656,
260,-39.509698691672476,-32.86311156633111,-8.469755716104236,-10.899431944776277,-10.527273976633763,-10.535870943260031,-10.544286903453331,-11.014701490604779,
280,-32.78641469970846,-30.08919653568077,-8.519783655608064,-10.648595493275291,-10.654484743928911,-10.710755505319606,-10.755875229607467,-11.058950406467188,
300,-23.8009742162908,-28.196104482693453,-8.442652019637398,-10.768113246437386,-10.652153567894363,-10.706700690058824,-10.85148796524867,-11.109418898423568,
320,-27.242030967722325,-26.3960422275866,-8.367015354719719,-10.719982072017183,-10.618425940704915,-10.690005853153794,-10.683741503636645,-10.983252077280376,
340,-24.83410474285339,-24.290132728213493,-8.494136667100642,-11.029816351030185,-10.787543760363738,-10.856570833474986,-10.875023648183165,-11.0670289188074,
360,-19.367148016579193,-22.49033636019133,-8.37472997358653,-10.886136664659356,-10.768855971432211,-10.824533546056571,-10.894877771574066,-11.205244573548585,
380,-19.23132734292994,-21.05435900941887,-8.435405023699634,-11.089748922723262,-10.98816076923532,-11.126764516832521,-11.102970825595168,-11.276640246204018,
400,-18.18714388136276,-19.851733109940117,-8.427875588060045,-11.290001567686152,-11.159323771242654,-11.155573375740063,-11.214096569207667,-11.397587891600418,
420,-26.08072763399222,-18.986301478934447,-8.590396120458,-11.113136562665009,-11.127589984898286,-11.138728902146624,-11.229356618967078,-11.301740500892535,
440,-19.881549349443482,-17.920424498939035,-8.423579348116572,-11.388366211908703,-11.408048683003674,-11.416222205093286,-11.469766778007223,-11.616828028969842,
460,-17.811609520787655,-16.85638031395673,-8.260317684788081,-11.357470165863202,-11.360114124354165,-11.330620922854132,-11.350632107813684,-11.516031851323078,
480,-14.017553937128,-15.980501534463244,-8.340923411917348,-11.458584397315542,-11.237002493808639,-11.281036161977498,-11.306904804557542,-11.467574633414335,
500,-13.321160087374398,-15.052204927031564,-8.202749819467725,-11.298689960557065,-11.168384202050433,-11.186424388519477,-11.178551550603904,-11.567946619044175,
520,-9.656233086573229,-14.290342051241213,-8.107354903326229,-11.470316774938434,-11.23383563833065,-11.235894835800101,-11.209536937495075,-11.755997864606535,
540,-11.179366346076941,-13.608843059655982,-8.450306154096044,-11.354893751503614,-11.366874120554977,-11.413073584716331,-11.461271112053982,-11.555370793608613,
560,-14.883347228806254,-12.928221297042885,-8.241297510743625,-11.298168395135528,-11.143635034850991,-11.263485372586048,-11.3681073212011,-11.331784135441834,
580,-15.548051115357941,-12.440262504100483,-8.336524831462793,-11.265221676574935,-11.066652296364175,-11.134839544153607,-11.101278469809019,-11.440786358165267,
600,-12.321201227795505,-11.615682716131225,-8.261371883413831,-11.211083641466223,-11.010726287366122,-11.029040868358194,-11.073495138383915,-11.413115261510864,
620,-17.971348854436176,-11.314455447977958,-8.028666188135212,-11.361215637991227,-11.295599658818201,-11.368585953792179,-11.422189220837849,-11.530837130765791,
640,-13.336516441524214,-10.595739431228504,-7.870958574844143,-11.29171463273598,-11.288207491123655,-11.347573570925656,-11.392151317843513,-11.652565938795826,
660,-13.585138404307765,-10.273352145798158,-8.251230662272935,-11.436892951488495,-11.2789075540528,-11.348904264565187,-11.297678456842998,-11.69087309331759,
680,-7.402186859072627,-10.118892951150036,-8.095680734750104,-11.456490649198097,-11.440513074961506,-11.443894747193772,-11.525958526467148,-11.91488295997324,
700,-10.724806560783259,-9.6247060230897,-8.333934798729377,-11.356461956035835,-11.398713283138502,-11.521294429748043,-11.544954249379549,-11.918278181217588,
720,-13.864057615290776,-9.071495102074781,-7.892564736662101,-11.376062347118218,-11.289023313708578,-11.268077543466203,-11.317174253840433,-11.889555521017854,
740,-6.225102598158106,-9.098976524470338,-7.862936692209083,-11.473181872510983,-11.42245372895442,-11.480081224253347,-11.452437398936866,-11.726897333184898,
760,-8.203752639469062,-8.492676050801375,-8.117067555142231,-11.71160252729131,-11.714831378020822,-11.69596353788697,-11.682962066061446,-11.816871381148871,
780,-9.331315095700472,-8.24618057067958,-7.940077515384956,-11.28546979904625,-11.219713136075242,-11.266530027974285,-11.27142428620681,-11.733182667962778,
800,-4.6569563220933,-8.173875809953149,-7.897007799590192,-11.419863506080343,-11.32481123433443,-11.356008663671998,-11.40795234055991,-11.91094797356893,
820,-3.558403317640942,-7.715021893170844,-8.01417553545561,-11.412670690677748,-11.437036924700982,-11.558463240633428,-11.595677866542804,-12.104412929486607,
840,-6.28380237392291,-7.549508321731418,-7.692301583607178,-11.345120670290527,-11.31996346133638,-11.39096851834848,-11.43448213698894,-11.927068960368167,
860,-10.757436020905942,-7.177596293402764,-7.6899139528796825,-11.374454066763054,-11.372901071050242,-11.367824695887482,-11.368899313068695,-11.982726964964304,
880,-5.484756406711325,-7.312272769842132,-7.72259916530378,-11.443773849398122,-11.517238583587355,-11.575240408157985,-11.66478216867391,-11.961824666409658,
900,-6.334389438406881,-7.13044783268323,-7.637405985589463,-11.536196600918695,-11.462615440119974,-11.530688796058262,-11.594830475951548,-11.78927643232433,
920,-3.741645847974997,-6.909992383741133,-7.797767307875231,-11.228263898740693,-11.20311886256576,-11.241211976080248,-11.344828365157094,-11.907435247899798,
940,-3.3958728530804834,-6.759198349149024,-7.685041584284963,-11.302388161028915,-11.307267059296887,-11.366338326790645,-11.462094682741814,-11.849526105496025,
960,-7.848989794337889,-6.438270800190022,-7.555308228450647,-11.275482282742567,-11.260359849787456,-11.382495173728117,-11.498293711110831,-12.037710163968462,
980,-7.640948996491471,-6.496213399794467,-7.775981672484281,-11.39286023267354,-11.492826561444483,-11.508604430108848,-11.508216644912954,-11.721647092894406,
1000,-3.5614377821787007,-6.1270854972004205,-7.736489958003437,-11.178822066941413,-11.208891453354275,-11.245310034221534,-11.314106750954824,-11.557559810457983,
1020,-1.6834076495721253,-6.352175358617957,-7.4944705770119215,-11.334213606714204,-11.27790600567838,-11.383681558220324,-11.452070067940163,-11.69732480630236,
1040,-3.9766027592448565,-6.128869063865822,-7.508443013459045,-11.456082158339829,-11.367962493901771,-11.42913451271721,-11.559322866106008,-11.654297465211085,
1060,-7.471519592712651,-6.149113333181222,-7.673750776382424,-11.43691598738063,-11.398135045418782,-11.481756373258856,-11.54644666034007,-12.050857708484397,
1080,-3.4243536071674145,-6.1193730716980275,-7.548958266736021,-11.233258321172038,-11.13875698834915,-11.20941810540195,-11.284559390361144,-11.669436832708776,
1100,-4.635410079296294,-5.928711683648838,-7.285572225869428,-11.267789408998729,-11.285760737568308,-11.320553554978037,-11.373330207550119,-11.679872051218956,
1120,-8.470641016727509,-5.7918730106426395,-7.633171044069673,-11.098203786065337,-11.054365105626886,-11.156596074980133,-11.23827401932224,-11.710651399941522,
1140,-9.474131072632353,-5.820954487962206,-7.529268346786058,-11.162388730166386,-11.055586624176282,-11.188587367918059,-11.276910168030994,-11.540703166222114,
1160,-7.42104530646515,-5.638500919519901,-7.305759143637336,-11.262222087760874,-11.186187199211956,-11.29366935410585,-11.428760045826628,-11.813239880416777,
1180,-13.437084636060689,-5.689798736001722,-7.4812477412877465,-11.028930343489854,-11.048044307213715,-11.130355638112414,-11.199262888905597,-11.614820917975049,
1200,-4.2074165790512925,-5.735527118011706,-7.67106204167717,-11.312314200609181,-11.296405570503714,-11.36870830577648,-11.42927188946263,-11.841128243010047,
1220,-2.0027611864433026,-5.692690664022972,-7.415527943580988,-11.10272114626759,-11.128869539627521,-11.26433433530831,-11.283454300703951,-11.645818881773604,
1240,-7.130027955917,-5.629541573162784,-7.41486849558836,-11.127604305890706,-11.037705104744221,-11.141565792604196,-11.202937485602739,-11.602805812335816,
1260,-5.675355646522605,-5.527246758154546,-7.3958794272696675,-11.107978871912806,-11.115811291305745,-11.212076008124402,-11.295535804077147,-11.614674651029874,
1280,-4.361359927430191,-5.490513106151354,-7.514432515783891,-10.944654338792192,-10.838818950795435,-10.979993269107185,-11.093910527410245,-11.34834870617981,
1300,-2.4643513951132747,-5.456462055642796,-7.628129970347743,-11.103321521572102,-10.972134341791639,-11.051361590824744,-11.138714709224303,-11.52097218078593,
1320,-4.748699877036412,-5.448503564773109,
