episode,last reward,average reward,step0,step1,step2,step3,step10,qmodel,qemodel
-8.733180858106111,-8.843519268710544,-8.924941315028171,-9.77036905375915,-8.44754467610099,3.5303948912566723,-5.687323236258164,
5,-104.47006056882302,-109.30613585017537,-10.081486350727397,-10.05873034316666,-10.087676158259873,-10.733109852291534,-8.35841274399278,3.5547213968872744,3.5167244777335425,
10,-109.09988186550986,-97.79697200391904,-9.85674028739104,-10.06248068386441,-10.223343905989022,-10.913191261028834,-9.57821681602695,-1.149687011408041,0.4408115552908883,
15,-108.81343350455438,-88.51061483209439,-9.937939630810861,-10.116901022509913,-10.226454278318327,-10.816409749507974,-10.176679499990701,-1.1817315226508247,0.26505524191465757,
20,-77.83658897825707,-80.16186865173113,-10.21022810742961,-10.29469456395197,-10.347784653860966,-11.137173527281329,-10.127941552806565,-1.2255039951029003,0.3208725371520789,
25,-76.05599941998628,-71.45472320998941,-10.39794271358288,-10.42738390180656,-10.804594275876115,-11.365018704660551,-10.112409876141522,-1.4260079818694185,0.4121658750571247,
30,-71.26811766772789,-63.103101188436085,-10.082422022212803,-10.14113718718813,-10.441633645334802,-11.14851022839509,-9.665000876750208,-1.1018952848500638,0.13397929043870588,
35,-61.63742521888971,-57.911234392113776,-10.263826403138323,-10.56884138096484,-10.537042385811011,-10.910920323125072,-10.027494023772844,-1.6063151947230203,0.11851677431505667,
40,-57.186707639929814,-52.698513833844785,-10.686847628056803,-10.724720620248283,-10.643876042038007,-11.803391274207215,-10.37562503665406,-1.6038210171189915,0.008830538477015166,
45,-47.880256764496,-48.101577850973804,-10.939148315515586,-10.9203518158449,-10.942351006315961,-11.86728178802096,-10.317635726168328,-2.7999208182706354,-0.14936925300209458,
50,-39.10104645977839,-43.453334803227065,-10.827848397439803,-10.879370466894818,-11.038959121644666,-11.468184251283127,-10.278834392645507,-1.071302739435544,-0.010961052606377454,
55,-35.83384469290996,-39.790147705475576,-10.9459881652742,-10.955767989000936,-11.0529092588738,-11.842146969599808,-10.50950377836551,-0.9646632328191452,-0.044221132172065684,
60,-35.921065115831944,-36.4206281494559,-10.35952668072687,-10.517858866152105,-10.723543190322763,-11.895899648721631,-10.47134847551903,-1.2739542684810763,-0.09347355511124596,
65,-39.48754027674723,-33.78555805000017,-10.944578467908945,-11.112120924512189,-11.291477693401257,-12.32131249533304,-10.767365522380265,-1.8618068005691721,-0.9514452898973481,
70,-30.71722157305924,-30.672401555573632,
